time(s)	cellId	rnti	lcid	packetSize	delay(s)
0.034533	7	1	4	57	0.000595531
0.0345464	1	2	4	57	0.000233927
0.0345955	7	1	4	36	0.000283031
0.0346357	4	1	4	164	0.000635713
0.034658	7	1	4	57	0.000595531
0.0346714	1	2	4	57	0.000233927
0.0347205	7	1	4	57	0.000595531
0.034783	7	1	4	36	0.000283031
0.0347964	1	2	4	57	0.000233927
0.0348455	4	2	4	170	0.000595531
0.0348455	7	1	4	36	0.000283031
0.0348589	1	2	4	57	0.000233927
0.0348857	4	1	4	245	0.000635713
0.0349705	4	2	4	36	0.000283031
0.0349839	1	2	4	57	0.000233927
0.035033	4	2	4	57	0.000595531
0.0350464	1	2	4	57	0.000233927
0.0350955	4	2	4	36	0.000283031
0.0351357	4	1	4	164	0.000635713
0.035158	4	2	4	36	0.000283031
0.0351714	1	2	4	57	0.000233927
0.0352205	4	2	4	57	0.000908031
0.0352205	7	1	4	182	0.000595531
0.0352384	4	2	4	182	0.000238391
0.0352964	1	2	4	57	0.000233927
0.0353321	1	1	4	245	0.00208214
0.0353589	1	2	4	57	0.000233927
0.0353857	4	1	4	245	0.000635713
0.035408	7	1	4	57	0.000595531
0.0354661	7	1	4	32	0.000278567
0.0354839	1	2	4	57	0.000233927
0.035533	7	1	4	36	0.000283031
0.0355464	1	2	4	57	0.000233927
0.0355821	1	1	4	164	0.00208214
0.0355955	7	1	4	57	0.000595531
0.0356223	7	1	4	162	0.000247319
0.0356357	4	1	4	164	0.000635713
0.0356714	1	2	4	57	0.000233927
0.0357205	7	1	4	57	0.000970531
0.035783	4	2	4	36	0.000283031
0.0357964	1	2	4	57	0.000233927
0.0358321	1	1	4	245	0.00208214
0.0358589	1	2	4	57	0.000233927
0.0358857	4	1	4	245	0.000635713
0.0359705	4	2	4	57	0.000908031
0.0359839	1	2	4	57	0.000233927
0.036033	4	2	4	57	0.000908031
0.0360464	1	2	4	57	0.000233927
0.0360643	1	1	4	164	0.00206428
0.0360955	7	1	4	60	0.000595531
0.0361357	4	1	4	164	0.000635713
0.036158	4	2	4	57	0.000908031
0.0361714	1	2	4	57	0.000233927
0.0362205	4	2	4	57	0.000908031
0.0362339	4	2	4	57	0.000233927
0.036283	7	1	4	36	0.000283031
0.0362964	1	2	4	57	0.000233927
0.0363321	1	1	4	245	0.00208214
0.0363455	7	1	4	57	0.000595531
0.0363589	1	2	4	57	0.000233927
0.0363857	4	1	4	245	0.000635713
0.036408	4	2	4	249	0.000595531
0.036408	7	1	4	36	0.000283031
0.0364214	4	2	4	57	0.000233927
0.0364705	7	1	4	57	0.000908031
0.0364839	1	2	4	57	0.000233927
0.036533	7	1	4	57	0.000908031
0.0365464	1	1	4	1223	0.000796426
0.0365464	1	2	4	57	0.000233927
0.0365821	7	1	4	272	0.000269639
0.0366357	4	1	4	164	0.000635713
0.036658	4	2	4	57	0.000595531
0.0366714	1	2	4	57	0.000233927
0.0367205	4	2	4	36	0.000283031
0.0367339	4	2	4	23	0.000233927
0.0367964	1	2	4	57	0.000233927
0.0368589	1	2	4	57	0.000233927
0.0368857	4	1	4	245	0.000635713
0.0369705	4	2	4	36	0.000283031
0.0369839	1	2	4	57	0.000233927
0.0370464	1	2	4	57	0.000233927
0.0370955	7	1	4	36	0.000283031
0.0371357	4	1	4	164	0.000635713
0.037158	4	2	4	57	0.000908031
0.0371714	1	2	4	57	0.000233927
0.0372205	4	2	4	57	0.000908031
0.0372339	4	2	4	57	0.000233927
0.037283	7	1	4	36	0.000283031
0.0372964	1	2	4	57	0.000233927
0.0373455	4	2	4	136	0.000595531
0.0373455	7	1	4	57	0.000908031
0.0373589	1	2	4	57	0.000233927
0.0373857	4	1	4	245	0.000635713
0.0374705	4	2	4	36	0.000283031
0.0374705	7	1	4	57	0.000908031
0.0374839	1	2	4	57	0.000233927
0.037533	7	1	4	57	0.000908031
0.0375464	1	2	4	57	0.000233927
0.0375598	7	1	4	114	0.000247319
0.0376357	4	1	4	164	0.000635713
0.0376714	1	2	4	57	0.000233927
0.0377205	4	2	4	57	0.000908031
0.0377205	7	1	4	216	0.000595531
0.0377339	4	2	4	57	0.000233927
0.0377964	1	2	4	57	0.000233927
0.0378455	4	2	4	136	0.000595531
0.0378589	1	2	4	57	0.000233927
0.0378857	4	1	4	245	0.000635713
