% time(s)	cellId	bwpId	IMSI	RNTI	frame	sframe	slot	symStart	numSym	harqId	ndi	rv	mcs	tbSize
0.639	4	1	0	1	63	9	2	1	12	15	1	0	28	5990
0.639	1	0	0	2	63	9	2	1	12	11	1	0	28	1454
0.639	7	0	0	1	63	9	2	1	12	13	1	0	0	39
0.639062	1	0	0	2	63	9	3	1	12	12	1	0	28	1454
0.639062	7	0	0	1	63	9	3	1	12	12	1	0	0	39
0.639125	1	0	0	2	63	9	4	1	12	15	1	0	28	1454
0.639125	7	0	0	1	63	9	4	1	12	11	1	0	0	39
0.639188	1	0	0	2	63	9	5	1	12	14	1	0	28	1454
0.639188	7	0	0	1	63	9	5	1	12	15	1	0	0	39
0.63925	1	1	0	1	63	9	3	1	12	11	1	0	12	1605
0.63925	4	1	0	1	63	9	3	1	12	11	1	0	28	5990
0.63925	1	0	0	2	63	9	6	1	12	13	1	0	28	1454
0.63925	7	0	0	1	63	9	6	1	12	14	1	0	0	39
0.639312	1	0	0	2	63	9	7	1	12	11	1	0	28	1454
0.639312	7	0	0	1	63	9	7	1	12	13	1	0	0	39
0.639375	1	0	0	2	63	9	8	1	12	12	1	0	28	1454
0.639375	7	0	0	1	63	9	8	1	12	12	1	0	0	39
0.639437	1	0	0	2	63	9	9	1	12	15	1	0	28	1454
0.639437	4	0	0	2	63	9	9	1	12	11	1	0	0	39
0.639437	7	0	0	1	63	9	9	1	12	11	1	0	0	39
0.6395	1	1	0	1	64	0	0	1	12	14	1	0	12	1605
0.6395	4	1	0	1	64	0	0	1	12	14	1	0	28	5990
0.6395	1	0	0	2	63	9	10	1	12	14	1	0	28	1454
0.6395	7	0	0	1	63	9	10	1	12	15	1	0	0	39
0.639563	1	0	0	2	63	9	11	1	12	13	1	0	28	1454
0.639563	7	0	0	1	63	9	11	1	12	14	1	0	0	39
0.639625	1	0	0	2	63	9	12	1	12	11	1	0	28	1454
0.639625	4	0	0	2	63	9	12	1	12	12	1	0	0	39
0.639625	7	0	0	1	63	9	12	1	12	13	1	0	0	39
0.639687	1	0	0	2	63	9	13	1	12	12	1	0	28	1454
0.639687	7	0	0	1	63	9	13	1	12	12	1	0	0	39
0.63975	1	1	0	1	64	0	1	1	12	13	1	0	12	1605
0.63975	4	1	0	1	64	0	1	1	12	13	1	0	28	5990
0.63975	1	0	0	2	63	9	14	1	12	15	1	0	28	1454
0.63975	7	0	0	1	63	9	14	1	12	11	1	0	0	39
0.639813	1	0	0	2	63	9	15	1	12	14	1	0	28	1454
0.639813	4	0	0	2	63	9	15	1	12	14	1	0	0	39
0.639813	7	0	0	1	63	9	15	1	12	15	1	0	0	39
0.639875	1	0	0	2	64	0	0	1	12	13	1	0	28	1454
0.639875	4	0	0	2	64	0	0	1	12	15	1	0	0	39
0.639875	7	0	0	1	64	0	0	1	12	14	1	0	0	39
0.639938	1	0	0	2	64	0	1	1	12	11	1	0	28	1454
0.639938	7	0	0	1	64	0	1	1	12	13	1	0	0	39
0.64	1	1	0	1	64	0	2	1	12	12	1	0	12	1605
0.64	4	1	0	1	64	0	2	1	12	12	1	0	28	5990
0.64	1	0	0	2	64	0	2	1	12	12	1	0	28	1454
0.64	4	0	0	2	64	0	2	1	11	13	1	0	0	35
0.64	7	0	0	1	64	0	2	1	12	12	1	0	0	39
0.640062	1	0	0	2	64	0	3	1	12	15	1	0	28	1454
0.640062	7	0	0	1	64	0	3	1	12	11	1	0	0	39
0.640125	1	0	0	2	64	0	4	1	12	14	1	0	28	1454
0.640125	7	0	0	1	64	0	4	1	12	15	1	0	0	39
0.640188	1	0	0	2	64	0	5	1	12	13	1	0	28	1454
0.640188	7	0	0	1	64	0	5	1	11	14	1	0	0	35
0.64025	1	1	0	1	64	0	3	1	12	15	1	0	12	1605
0.64025	4	1	0	1	64	0	3	1	12	15	1	0	28	5990
0.64025	1	0	0	2	64	0	6	1	12	11	1	0	28	1454
0.64025	7	0	0	1	64	0	6	1	12	13	1	0	0	39
0.640312	1	0	0	2	64	0	7	1	12	12	1	0	28	1454
0.640312	7	0	0	1	64	0	7	1	12	12	1	0	0	39
0.640375	1	0	0	2	64	0	8	1	12	15	1	0	28	1454
0.640375	7	0	0	1	64	0	8	1	12	10	1	0	0	39
0.640437	1	0	0	2	64	0	9	1	12	14	1	0	28	1454
0.640437	7	0	0	1	64	0	9	1	12	15	1	0	0	39
0.6405	1	1	0	1	64	1	0	1	12	11	1	0	12	1605
0.6405	4	1	0	1	64	1	0	1	12	11	1	0	28	5990
0.6405	1	0	0	2	64	0	10	1	12	13	1	0	28	1454
0.6405	7	0	0	1	64	0	10	1	12	14	1	0	0	39
0.640563	1	0	0	2	64	0	11	1	12	11	1	0	28	1454
0.640563	7	0	0	1	64	0	11	1	12	13	1	0	0	39
0.640625	1	0	0	2	64	0	12	1	12	12	1	0	28	1454
0.640625	7	0	0	1	64	0	12	1	12	12	1	0	0	39
0.640687	1	0	0	2	64	0	13	1	12	15	1	0	28	1454
0.640687	4	0	0	2	64	0	13	1	12	11	1	0	0	39
0.640687	7	0	0	1	64	0	13	1	12	11	1	0	0	39
0.64075	1	1	0	1	64	1	1	1	12	14	1	0	12	1605
0.64075	4	1	0	1	64	1	1	1	12	14	1	0	28	5990
0.64075	1	0	0	2	64	0	14	1	12	14	1	0	28	1454
0.64075	7	0	0	1	64	0	14	1	12	15	1	0	0	39
0.640813	1	0	0	2	64	0	15	1	11	13	1	0	28	1332
0.640813	7	0	0	1	64	0	15	1	12	14	1	0	0	39
0.640875	1	0	0	2	64	1	0	1	12	11	1	0	28	1454
0.640875	4	0	0	2	64	1	0	1	12	12	1	0	0	39
0.640875	7	0	0	1	64	1	0	1	12	13	1	0	0	39
0.640938	1	0	0	2	64	1	1	1	12	12	1	0	28	1454
0.640938	7	0	0	1	64	1	1	1	12	12	1	0	0	39
0.641	1	1	0	1	64	1	2	1	12	13	1	0	12	1605
0.641	4	1	0	1	64	1	2	1	12	13	1	0	28	5990
0.641	1	0	0	2	64	1	2	1	12	15	1	0	28	1454
0.641	7	0	0	1	64	1	2	1	12	11	1	0	0	39
0.641062	1	0	0	2	64	1	3	1	12	14	1	0	28	1454
0.641062	4	0	0	2	64	1	3	1	12	14	1	0	0	39
0.641062	7	0	0	1	64	1	3	1	12	15	1	0	0	39
0.641125	1	0	0	2	64	1	4	1	12	13	1	0	28	1454
0.641125	4	0	0	2	64	1	4	1	12	15	1	0	0	39
0.641125	7	0	0	1	64	1	4	1	12	14	1	0	0	39
0.641188	1	0	0	2	64	1	5	1	12	11	1	0	28	1454
0.641188	7	0	0	1	64	1	5	1	12	13	1	0	6	155
0.64125	1	1	0	1	64	1	3	1	12	12	1	0	12	1605
0.64125	4	1	0	1	64	1	3	1	12	12	1	0	28	5990
0.64125	1	0	0	2	64	1	6	1	12	12	1	0	28	1454
0.64125	4	0	0	2	64	1	6	1	12	13	1	0	0	39
0.64125	7	0	0	1	64	1	6	1	12	12	1	0	0	39
0.641312	1	0	0	2	64	1	7	1	12	15	1	0	28	1454
0.641312	7	0	0	1	64	1	7	1	12	11	1	0	0	39
0.641375	1	0	0	2	64	1	8	1	12	14	1	0	28	1454
0.641375	7	0	0	1	64	1	8	1	12	15	1	0	0	39
0.641437	1	0	0	2	64	1	9	1	12	13	1	0	28	1454
0.641437	7	0	0	1	64	1	9	1	12	14	1	0	0	39
0.6415	1	1	0	1	64	2	0	1	12	15	1	0	12	1605
0.6415	4	1	0	1	64	2	0	1	12	15	1	0	28	5990
0.6415	1	0	0	2	64	1	10	1	12	11	1	0	28	1454
0.641563	1	0	0	2	64	1	11	1	12	12	1	0	28	1454
0.641563	7	0	0	1	64	1	11	1	12	12	1	0	0	39
0.641625	1	0	0	2	64	1	12	1	12	15	1	0	28	1454
0.641625	7	0	0	1	64	1	12	1	12	11	1	0	0	39
0.641687	1	0	0	2	64	1	13	1	12	14	1	0	28	1454
0.641687	7	0	0	1	64	1	13	1	12	15	1	0	0	39
0.64175	1	1	0	1	64	2	1	1	12	11	1	0	12	1605
0.64175	4	1	0	1	64	2	1	1	12	11	1	0	28	5990
0.64175	1	0	0	2	64	1	14	1	12	13	1	0	28	1454
0.64175	7	0	0	1	64	1	14	1	12	14	1	0	0	39
0.641813	1	0	0	2	64	1	15	1	12	11	1	0	28	1454
0.641875	1	0	0	2	64	2	0	1	12	12	1	0	28	1454
0.641875	7	0	0	1	64	2	0	1	12	12	1	0	0	39
0.641938	1	0	0	2	64	2	1	1	11	15	1	0	28	1332
0.641938	4	0	0	2	64	2	1	1	12	11	1	0	0	39
0.641938	7	0	0	1	64	2	1	1	12	11	1	0	0	39
0.642	1	1	0	1	64	2	2	1	12	14	1	0	12	1605
0.642	4	1	0	1	64	2	2	1	12	14	1	0	28	5990
0.642	1	0	0	2	64	2	2	1	12	14	1	0	28	1454
0.642	7	0	0	1	64	2	2	1	12	15	1	0	0	39
0.642062	1	0	0	2	64	2	3	1	12	13	1	0	28	1454
0.642062	7	0	0	1	64	2	3	1	12	14	1	0	0	39
0.642125	1	0	0	2	64	2	4	1	12	10	1	0	28	1454
0.642125	4	0	0	2	64	2	4	1	12	12	1	0	0	39
0.642125	7	0	0	1	64	2	4	1	12	13	1	0	0	39
0.642188	1	0	0	2	64	2	5	1	12	12	1	0	28	1454
0.642188	7	0	0	1	64	2	5	1	12	12	1	0	0	39
0.64225	1	1	0	1	64	2	3	1	12	13	1	0	12	1605
0.64225	4	1	0	1	64	2	3	1	12	13	1	0	28	5990
0.64225	1	0	0	2	64	2	6	1	12	15	1	0	28	1454
0.64225	4	0	0	2	64	2	6	1	12	11	1	0	0	39
0.64225	7	0	0	1	64	2	6	1	12	11	1	0	0	39
0.642312	1	0	0	2	64	2	7	1	12	14	1	0	28	1454
0.642312	4	0	0	2	64	2	7	1	12	14	1	0	12	387
0.642312	7	0	0	1	64	2	7	1	12	15	1	0	6	155
0.642375	1	0	0	2	64	2	8	1	12	13	1	0	28	1454
0.642375	4	0	0	2	64	2	8	1	12	15	1	0	0	39
0.642375	7	0	0	1	64	2	8	1	12	14	1	0	0	39
0.642437	1	0	0	2	64	2	9	1	12	11	1	0	28	1454
0.642437	7	0	0	1	64	2	9	1	12	13	1	0	0	39
0.6425	1	1	0	1	64	3	0	1	12	12	1	0	12	1605
0.6425	4	1	0	1	64	3	0	1	11	12	1	0	28	5489
0.6425	1	0	0	2	64	2	10	1	12	12	1	0	28	1454
0.6425	4	0	0	2	64	2	10	1	12	13	1	0	0	39
0.6425	7	0	0	1	64	2	10	1	12	12	1	0	0	39
0.642563	1	0	0	2	64	2	11	1	12	15	1	0	28	1454
0.642563	7	0	0	1	64	2	11	1	12	11	1	0	0	39
0.642625	1	0	0	2	64	2	12	1	12	14	1	0	28	1454
0.642687	1	0	0	2	64	2	13	1	12	13	1	0	28	1454
0.642687	7	0	0	1	64	2	13	1	12	14	1	0	0	39
0.64275	1	1	0	1	64	3	1	1	12	15	1	0	12	1605
0.64275	4	1	0	1	64	3	1	1	12	15	1	0	28	5990
0.64275	1	0	0	2	64	2	14	1	12	11	1	0	28	1454
0.64275	7	0	0	1	64	2	14	1	12	13	1	0	0	39
0.642813	1	0	0	2	64	2	15	1	12	12	1	0	28	1454
0.642813	7	0	0	1	64	2	15	1	12	12	1	0	0	39
0.642875	1	0	0	2	64	3	0	1	12	15	1	0	28	1454
0.642875	7	0	0	1	64	3	0	1	12	11	1	0	0	39
0.642938	1	0	0	2	64	3	1	1	12	14	1	0	28	1454
0.643	1	1	0	1	64	3	2	1	12	11	1	0	12	1605
0.643	4	1	0	1	64	3	2	1	12	11	1	0	28	5990
0.643	1	0	0	2	64	3	2	1	12	13	1	0	28	1454
0.643	7	0	0	1	64	3	2	1	12	14	1	0	0	39
0.643062	1	0	0	2	64	3	3	1	12	11	1	0	28	1454
0.643062	7	0	0	1	64	3	3	1	12	13	1	0	0	39
0.643125	1	0	0	2	64	3	4	1	12	12	1	0	28	1454
0.643125	7	0	0	1	64	3	4	1	12	12	1	0	0	39
0.643188	1	0	0	2	64	3	5	1	12	15	1	0	28	1454
0.643188	4	0	0	2	64	3	5	1	11	10	1	0	0	35
0.643188	7	0	0	1	64	3	5	1	12	11	1	0	0	39
0.64325	1	1	0	1	64	3	3	1	12	14	1	0	12	1605
0.64325	4	1	0	1	64	3	3	1	12	14	1	0	28	5990
0.64325	1	0	0	2	64	3	6	1	12	14	1	0	28	1454
0.64325	7	0	0	1	64	3	6	1	12	15	1	0	0	39
0.643312	1	0	0	2	64	3	7	1	12	13	1	0	28	1454
0.643312	7	0	0	1	64	3	7	1	12	14	1	0	0	39
0.643375	1	0	0	2	64	3	8	1	12	11	1	0	28	1454
0.643375	7	0	0	1	64	3	8	1	12	13	1	0	0	39
0.643437	1	0	0	2	64	3	9	1	12	12	1	0	28	1454
0.643437	7	0	0	1	64	3	9	1	12	12	1	0	0	39
0.6435	1	1	0	1	64	4	0	1	12	13	1	0	12	1605
0.6435	4	1	0	1	64	4	0	1	12	13	1	0	28	5990
0.6435	1	0	0	2	64	3	10	1	12	15	1	0	28	1454
0.6435	7	0	0	1	64	3	10	1	12	11	1	0	0	39
0.643563	1	0	0	2	64	3	11	1	12	14	1	0	28	1454
0.643563	4	0	0	2	64	3	11	1	12	12	1	0	0	39
0.643563	7	0	0	1	64	3	11	1	12	15	1	0	0	39
0.643625	1	0	0	2	64	3	12	1	12	13	1	0	28	1454
0.643625	4	0	0	2	64	3	12	1	12	14	1	0	0	39
0.643625	7	0	0	1	64	3	12	1	12	14	1	0	0	39
0.643687	1	0	0	2	64	3	13	1	12	11	1	0	28	1454
0.643687	4	0	0	2	64	3	13	1	12	15	1	0	0	39
0.643687	7	0	0	1	64	3	13	1	12	13	1	0	0	39
0.64375	1	1	0	1	64	4	1	1	12	12	1	0	12	1605
0.64375	4	1	0	1	64	4	1	1	12	12	1	0	28	5990
0.64375	1	0	0	2	64	3	14	1	12	12	1	0	28	1454
0.64375	4	0	0	2	64	3	14	1	12	13	1	0	0	39
0.64375	7	0	0	1	64	3	14	1	12	12	1	0	0	39
0.643813	1	0	0	2	64	3	15	1	12	15	1	0	28	1454
0.643813	7	0	0	1	64	3	15	1	12	11	1	0	0	39
0.643875	1	0	0	2	64	4	0	1	12	14	1	0	28	1454
0.643875	7	0	0	1	64	4	0	1	12	15	1	0	0	39
0.643938	1	0	0	2	64	4	1	1	12	13	1	0	28	1454
0.643938	7	0	0	1	64	4	1	1	12	14	1	0	0	39
0.644	1	1	0	1	64	4	2	1	12	15	1	0	28	5990
0.644	4	1	0	1	64	4	2	1	12	15	1	0	28	5990
0.644	1	0	0	2	64	4	2	1	12	11	1	0	28	1454
0.644	7	0	0	1	64	4	2	1	12	13	1	0	0	39
0.644062	1	0	0	2	64	4	3	1	12	12	1	0	28	1454
0.644062	7	0	0	1	64	4	3	1	12	12	1	0	0	39
0.644125	1	0	0	2	64	4	4	1	12	15	1	0	28	1454
0.644125	7	0	0	1	64	4	4	1	12	11	1	0	0	39
0.644188	1	0	0	2	64	4	5	1	12	14	1	0	28	1454
0.644188	7	0	0	1	64	4	5	1	12	15	1	0	0	39
0.64425	1	1	0	1	64	4	3	1	12	11	1	0	12	1605
0.64425	4	1	0	1	64	4	3	1	12	11	1	0	28	5990
0.64425	1	0	0	2	64	4	6	1	12	13	1	0	28	1454
0.64425	7	0	0	1	64	4	6	1	12	14	1	0	0	39
0.644312	1	0	0	2	64	4	7	1	12	11	1	0	28	1454
0.644312	7	0	0	1	64	4	7	1	12	13	1	0	0	39
0.644375	1	0	0	2	64	4	8	1	12	12	1	0	28	1454
0.644375	7	0	0	1	64	4	8	1	12	12	1	0	0	39
0.644437	1	0	0	2	64	4	9	1	12	15	1	0	28	1454
0.644437	4	0	0	2	64	4	9	1	12	11	1	0	0	39
0.644437	7	0	0	1	64	4	9	1	12	11	1	0	0	39
0.6445	1	1	0	1	64	5	0	1	12	14	1	0	12	1605
0.6445	4	1	0	1	64	5	0	1	12	14	1	0	28	5990
0.6445	1	0	0	2	64	4	10	1	12	14	1	0	28	1454
0.6445	7	0	0	1	64	4	10	1	12	15	1	0	0	39
0.644563	1	0	0	2	64	4	11	1	12	13	1	0	28	1454
0.644563	7	0	0	1	64	4	11	1	12	14	1	0	0	39
0.644625	1	0	0	2	64	4	12	1	12	11	1	0	28	1454
0.644625	7	0	0	1	64	4	12	1	12	13	1	0	0	39
0.644687	1	0	0	2	64	4	13	1	12	12	1	0	28	1454
0.644687	7	0	0	1	64	4	13	1	12	12	1	0	0	39
0.64475	1	1	0	1	64	5	1	1	12	13	1	0	12	1605
0.64475	4	1	0	1	64	5	1	1	11	13	1	0	28	5489
0.64475	1	0	0	2	64	4	14	1	12	15	1	0	28	1454
0.64475	7	0	0	1	64	4	14	1	12	11	1	0	0	39
0.644813	1	0	0	2	64	4	15	1	12	14	1	0	28	1454
0.644813	4	0	0	2	64	4	15	1	12	12	1	0	0	39
0.644813	7	0	0	1	64	4	15	1	12	15	1	0	0	39
0.644875	1	0	0	2	64	5	0	1	12	13	1	0	28	1454
0.644875	4	0	0	2	64	5	0	1	12	14	1	0	0	39
0.644875	7	0	0	1	64	5	0	1	12	14	1	0	0	39
0.644938	1	0	0	2	64	5	1	1	12	11	1	0	28	1454
0.644938	4	0	0	2	64	5	1	1	12	15	1	0	0	39
0.644938	7	0	0	1	64	5	1	1	12	13	1	0	0	39
0.645	1	1	0	1	64	5	2	1	12	12	1	0	12	1605
0.645	4	1	0	1	64	5	2	1	12	12	1	0	28	5990
0.645	1	0	0	2	64	5	2	1	12	12	1	0	28	1454
0.645	4	0	0	2	64	5	2	1	11	13	1	0	0	35
0.645	7	0	0	1	64	5	2	1	12	12	1	0	0	39
0.645062	1	0	0	2	64	5	3	1	12	15	1	0	28	1454
0.645062	7	0	0	1	64	5	3	1	12	11	1	0	0	39
0.645125	1	0	0	2	64	5	4	1	12	14	1	0	28	1454
0.645125	7	0	0	1	64	5	4	1	12	15	1	0	0	39
0.645188	1	0	0	2	64	5	5	1	12	13	1	0	28	1454
0.645188	7	0	0	1	64	5	5	1	11	14	1	0	0	35
0.64525	4	1	0	1	64	5	3	1	12	15	1	0	28	5990
0.64525	1	0	0	2	64	5	6	1	12	11	1	0	28	1454
0.64525	7	0	0	1	64	5	6	1	12	13	1	0	0	39
0.645312	1	0	0	2	64	5	7	1	12	12	1	0	28	1454
0.645312	7	0	0	1	64	5	7	1	12	12	1	0	0	39
0.645375	1	0	0	2	64	5	8	1	12	15	1	0	28	1454
0.645375	7	0	0	1	64	5	8	1	12	10	1	0	0	39
0.645437	1	0	0	2	64	5	9	1	12	14	1	0	28	1454
0.645437	7	0	0	1	64	5	9	1	12	15	1	0	0	39
0.6455	1	1	0	1	64	6	0	1	12	11	1	0	12	1605
0.6455	4	1	0	1	64	6	0	1	12	10	1	0	28	5990
0.6455	1	0	0	2	64	5	10	1	12	13	1	0	28	1454
0.6455	7	0	0	1	64	5	10	1	12	14	1	0	0	39
0.645563	1	0	0	2	64	5	11	1	12	11	1	0	28	1454
0.645563	7	0	0	1	64	5	11	1	12	13	1	0	0	39
0.645625	1	0	0	2	64	5	12	1	12	12	1	0	28	1454
0.645625	7	0	0	1	64	5	12	1	12	12	1	0	0	39
0.645687	1	0	0	2	64	5	13	1	12	15	1	0	28	1454
0.645687	4	0	0	2	64	5	13	1	12	11	1	0	0	39
0.645687	7	0	0	1	64	5	13	1	12	11	1	0	0	39
0.64575	1	1	0	1	64	6	1	1	12	14	1	0	12	1605
0.64575	4	1	0	1	64	6	1	1	12	14	1	0	28	5990
0.64575	1	0	0	2	64	5	14	1	12	14	1	0	28	1454
0.64575	7	0	0	1	64	5	14	1	12	15	1	0	0	39
0.645813	1	0	0	2	64	5	15	1	11	13	1	0	28	1332
0.645813	7	0	0	1	64	5	15	1	12	14	1	0	0	39
0.645875	1	0	0	2	64	6	0	1	12	11	1	0	28	1454
0.645875	7	0	0	1	64	6	0	1	12	13	1	0	0	39
0.645938	1	0	0	2	64	6	1	1	12	12	1	0	28	1454
0.645938	7	0	0	1	64	6	1	1	12	12	1	0	0	39
0.646	1	1	0	1	64	6	2	1	12	13	1	0	12	1605
0.646	4	1	0	1	64	6	2	1	12	13	1	0	28	5990
0.646	1	0	0	2	64	6	2	1	12	15	1	0	28	1454
0.646	7	0	0	1	64	6	2	1	12	11	1	0	0	39
0.646062	1	0	0	2	64	6	3	1	12	14	1	0	28	1454
0.646062	4	0	0	2	64	6	3	1	12	12	1	0	0	39
0.646062	7	0	0	1	64	6	3	1	12	15	1	0	0	39
0.646125	1	0	0	2	64	6	4	1	12	13	1	0	28	1454
0.646125	4	0	0	2	64	6	4	1	12	14	1	0	0	39
0.646125	7	0	0	1	64	6	4	1	12	14	1	0	0	39
0.646188	1	0	0	2	64	6	5	1	12	11	1	0	28	1454
0.646188	4	0	0	2	64	6	5	1	12	15	1	0	16	630
0.646188	7	0	0	1	64	6	5	1	12	13	1	0	6	155
0.64625	1	1	0	1	64	6	3	1	12	12	1	0	28	5990
0.64625	4	1	0	1	64	6	3	1	12	12	1	0	28	5990
0.64625	1	0	0	2	64	6	6	1	12	12	1	0	28	1454
0.64625	4	0	0	2	64	6	6	1	12	13	1	0	0	39
0.64625	7	0	0	1	64	6	6	1	12	12	1	0	0	39
0.646312	1	0	0	2	64	6	7	1	12	15	1	0	28	1454
0.646312	7	0	0	1	64	6	7	1	12	11	1	0	0	39
0.646375	1	0	0	2	64	6	8	1	12	14	1	0	28	1454
0.646375	7	0	0	1	64	6	8	1	12	15	1	0	0	39
0.646437	1	0	0	2	64	6	9	1	12	13	1	0	28	1454
0.646437	7	0	0	1	64	6	9	1	12	14	1	0	0	39
0.6465	4	1	0	1	64	7	0	1	12	15	1	0	28	5990
0.6465	1	0	0	2	64	6	10	1	12	11	1	0	28	1454
0.646563	1	0	0	2	64	6	11	1	12	12	1	0	28	1454
0.646563	7	0	0	1	64	6	11	1	12	12	1	0	0	39
0.646625	1	0	0	2	64	6	12	1	12	15	1	0	28	1454
0.646625	7	0	0	1	64	6	12	1	12	11	1	0	0	39
0.646687	1	0	0	2	64	6	13	1	12	14	1	0	28	1454
0.646687	7	0	0	1	64	6	13	1	12	15	1	0	0	39
0.64675	1	1	0	1	64	7	1	1	12	11	1	0	12	1605
0.64675	4	1	0	1	64	7	1	1	12	11	1	0	28	5990
0.64675	1	0	0	2	64	6	14	1	12	13	1	0	28	1454
0.64675	7	0	0	1	64	6	14	1	12	14	1	0	0	39
0.646813	1	0	0	2	64	6	15	1	12	11	1	0	28	1454
0.646875	1	0	0	2	64	7	0	1	12	12	1	0	28	1454
0.646875	7	0	0	1	64	7	0	1	12	12	1	0	0	39
0.646938	1	0	0	2	64	7	1	1	11	15	1	0	28	1332
0.646938	4	0	0	2	64	7	1	1	12	11	1	0	0	39
0.646938	7	0	0	1	64	7	1	1	12	11	1	0	0	39
0.647	1	1	0	1	64	7	2	1	12	14	1	0	12	1605
0.647	4	1	0	1	64	7	2	1	12	14	1	0	28	5990
0.647	1	0	0	2	64	7	2	1	12	14	1	0	28	1454
0.647	7	0	0	1	64	7	2	1	12	15	1	0	0	39
0.647062	1	0	0	2	64	7	3	1	12	13	1	0	28	1454
0.647062	7	0	0	1	64	7	3	1	12	14	1	0	0	39
0.647125	1	0	0	2	64	7	4	1	12	10	1	0	28	1454
0.647125	7	0	0	1	64	7	4	1	12	13	1	0	0	39
0.647188	1	0	0	2	64	7	5	1	12	12	1	0	28	1454
0.647188	7	0	0	1	64	7	5	1	12	12	1	0	0	39
0.64725	1	1	0	1	64	7	3	1	12	13	1	0	12	1605
0.64725	4	1	0	1	64	7	3	1	12	13	1	0	28	5990
0.64725	1	0	0	2	64	7	6	1	12	15	1	0	28	1454
0.64725	4	0	0	2	64	7	6	1	12	11	1	0	0	39
0.64725	7	0	0	1	64	7	6	1	12	11	1	0	0	39
0.647312	1	0	0	2	64	7	7	1	12	14	1	0	28	1454
0.647312	4	0	0	2	64	7	7	1	12	12	1	0	12	387
0.647312	7	0	0	1	64	7	7	1	12	15	1	0	6	155
0.647375	1	0	0	2	64	7	8	1	12	13	1	0	28	1454
0.647375	4	0	0	2	64	7	8	1	12	14	1	0	0	39
0.647375	7	0	0	1	64	7	8	1	12	14	1	0	0	39
0.647437	1	0	0	2	64	7	9	1	12	11	1	0	28	1454
0.647437	4	0	0	2	64	7	9	1	12	15	1	0	0	39
0.647437	7	0	0	1	64	7	9	1	12	13	1	0	0	39
0.6475	4	1	0	1	64	8	0	1	12	12	1	0	28	5990
0.6475	1	0	0	2	64	7	10	1	12	12	1	0	28	1454
0.6475	4	0	0	2	64	7	10	1	12	13	1	0	0	39
0.6475	7	0	0	1	64	7	10	1	12	12	1	0	0	39
0.647563	1	0	0	2	64	7	11	1	12	15	1	0	28	1454
0.647563	7	0	0	1	64	7	11	1	12	11	1	0	0	39
0.647625	1	0	0	2	64	7	12	1	12	14	1	0	28	1454
0.647687	1	0	0	2	64	7	13	1	12	13	1	0	28	1454
0.647687	7	0	0	1	64	7	13	1	12	14	1	0	0	39
0.64775	1	1	0	1	64	8	1	1	12	15	1	0	12	1605
0.64775	4	1	0	1	64	8	1	1	12	15	1	0	28	5990
0.64775	1	0	0	2	64	7	14	1	12	11	1	0	28	1454
0.64775	7	0	0	1	64	7	14	1	12	13	1	0	0	39
0.647813	1	0	0	2	64	7	15	1	12	12	1	0	28	1454
0.647813	7	0	0	1	64	7	15	1	12	12	1	0	0	39
0.647875	1	0	0	2	64	8	0	1	12	15	1	0	28	1454
0.647875	7	0	0	1	64	8	0	1	12	11	1	0	0	39
0.647938	1	0	0	2	64	8	1	1	12	14	1	0	28	1454
0.648	1	1	0	1	64	8	2	1	12	11	1	0	12	1605
0.648	4	1	0	1	64	8	2	1	12	11	1	0	28	5990
0.648	1	0	0	2	64	8	2	1	12	13	1	0	28	1454
0.648	7	0	0	1	64	8	2	1	12	14	1	0	0	39
0.648062	1	0	0	2	64	8	3	1	12	11	1	0	28	1454
0.648062	7	0	0	1	64	8	3	1	12	13	1	0	0	39
0.648125	1	0	0	2	64	8	4	1	12	12	1	0	28	1454
0.648125	7	0	0	1	64	8	4	1	12	12	1	0	0	39
0.648188	1	0	0	2	64	8	5	1	12	15	1	0	28	1454
0.648188	4	0	0	2	64	8	5	1	11	10	1	0	0	35
0.648188	7	0	0	1	64	8	5	1	12	11	1	0	0	39
0.64825	1	1	0	1	64	8	3	1	12	14	1	0	12	1605
0.64825	4	1	0	1	64	8	3	1	12	14	1	0	28	5990
0.64825	1	0	0	2	64	8	6	1	12	14	1	0	28	1454
0.64825	7	0	0	1	64	8	6	1	12	15	1	0	0	39
0.648312	1	0	0	2	64	8	7	1	12	13	1	0	28	1454
0.648312	7	0	0	1	64	8	7	1	12	14	1	0	0	39
0.648375	1	0	0	2	64	8	8	1	12	11	1	0	28	1454
0.648375	7	0	0	1	64	8	8	1	12	13	1	0	0	39
0.648438	1	0	0	2	64	8	9	1	12	12	1	0	28	1454
0.648438	7	0	0	1	64	8	9	1	12	12	1	0	0	39
0.6485	1	1	0	1	64	9	0	1	12	13	1	0	12	1605
0.6485	4	1	0	1	64	9	0	1	12	13	1	0	28	5990
0.6485	1	0	0	2	64	8	10	1	12	15	1	0	28	1454
0.6485	7	0	0	1	64	8	10	1	12	11	1	0	0	39
0.648563	1	0	0	2	64	8	11	1	12	14	1	0	28	1454
0.648563	7	0	0	1	64	8	11	1	12	15	1	0	0	39
0.648625	1	0	0	2	64	8	12	1	12	13	1	0	28	1454
0.648625	4	0	0	2	64	8	12	1	12	12	1	0	0	39
0.648625	7	0	0	1	64	8	12	1	12	14	1	0	0	39
0.648687	1	0	0	2	64	8	13	1	12	11	1	0	28	1454
