time(s)	cellId	rnti	lcid	packetSize	delay(s)
0.106533	1	2	4	1451	0.000283031
0.106533	7	1	4	36	0.000283031
0.106582	1	1	4	1602	0.00083214
0.106582	4	1	4	5987	0.00083214
0.106596	1	2	4	1451	0.000283031
0.106596	7	1	4	36	0.000283031
0.106658	1	2	4	1451	0.000283031
0.106658	7	1	4	36	0.000283031
0.106721	1	2	4	1451	0.000283031
0.106721	7	1	4	36	0.000283031
0.106783	1	2	4	1451	0.000283031
0.106832	1	1	4	1602	0.00083214
0.106832	4	1	4	5987	0.00083214
0.106846	1	2	4	1451	0.000283031
0.106846	7	1	4	36	0.000283031
0.106908	1	2	4	1451	0.000283031
0.106908	7	1	4	36	0.000283031
0.106971	1	2	4	1451	0.000283031
0.106971	7	1	4	36	0.000283031
0.107033	1	2	4	1451	0.000283031
0.107033	7	1	4	36	0.000283031
0.107082	4	1	4	5987	0.00083214
0.107096	1	2	4	1451	0.000283031
0.107096	7	1	4	152	0.000908031
0.107158	1	2	4	1451	0.000283031
0.107158	7	1	4	36	0.000283031
0.107216	1	2	4	1329	0.000278567
0.107221	4	2	4	36	0.000595531
0.107221	7	1	4	36	0.000283031
0.107283	1	2	4	1451	0.000283031
0.107283	7	1	4	36	0.000283031
0.107332	1	1	4	5987	0.00333214
0.107332	4	1	4	5987	0.00083214
0.107346	1	2	4	1451	0.000283031
0.107346	7	1	4	36	0.000283031
0.107408	1	2	4	1451	0.000283031
0.107408	7	1	4	36	0.000283031
0.107471	1	2	4	1451	0.000283031
0.107471	7	1	4	36	0.000283031
0.107533	1	2	4	1451	0.000283031
0.107533	7	1	4	36	0.000283031
0.107582	1	1	4	1602	0.00083214
0.107582	4	1	4	5987	0.00083214
0.107596	1	2	4	1451	0.000283031
0.107658	1	2	4	1451	0.000283031
0.107658	7	1	4	36	0.000283031
0.107721	1	2	4	1451	0.000283031
0.107721	7	1	4	36	0.000283031
0.107783	1	2	4	1451	0.000283031
0.107783	7	1	4	36	0.000283031
0.107832	1	1	4	1602	0.00083214
0.107832	4	1	4	5987	0.00083214
0.107846	1	2	4	1451	0.000283031
0.107846	7	1	4	36	0.000283031
0.107908	1	2	4	1451	0.000283031
0.107971	1	2	4	1451	0.000283031
0.107971	7	1	4	36	0.000283031
0.108033	1	2	4	1451	0.000283031
0.108033	7	1	4	36	0.000283031
0.108082	1	1	4	1602	0.00083214
0.108082	4	1	4	5987	0.00083214
0.108096	1	2	4	1451	0.000283031
0.108096	7	1	4	36	0.000283031
0.108158	1	2	4	1451	0.000283031
0.108158	7	1	4	36	0.000283031
0.108221	1	2	4	1451	0.000283031
0.108221	7	1	4	152	0.000908031
0.108283	1	2	4	1451	0.000283031
0.108283	7	1	4	36	0.000283031
0.108332	4	1	4	5987	0.00083214
0.108346	1	2	4	1451	0.000283031
0.108346	7	1	4	36	0.000283031
0.108408	1	2	4	1451	0.000283031
0.108408	7	1	4	36	0.000283031
0.108471	1	2	4	1451	0.000283031
0.108471	7	1	4	36	0.000283031
0.108533	1	2	4	1451	0.000283031
0.108533	7	1	4	36	0.000283031
0.108582	1	1	4	1602	0.00083214
0.108582	4	1	4	5987	0.00083214
0.108596	1	2	4	1451	0.000283031
0.108596	7	1	4	36	0.000283031
0.108658	1	2	4	1451	0.000283031
0.108658	7	1	4	36	0.000283031
0.108721	1	2	4	1451	0.000283031
0.108721	7	1	4	36	0.000283031
0.108783	1	2	4	1451	0.000283031
0.108783	7	1	4	36	0.000283031
0.108832	1	1	4	1602	0.00083214
0.108832	4	1	4	5987	0.00083214
0.108846	1	2	4	1451	0.000283031
0.108846	7	1	4	36	0.000283031
0.108908	1	2	4	1451	0.000283031
0.108908	7	1	4	36	0.000283031
0.108971	1	2	4	1451	0.000283031
0.108971	7	1	4	36	0.000283031
0.109033	1	2	4	1451	0.000283031
0.109033	7	1	4	36	0.000283031
0.109082	1	1	4	1602	0.00083214
0.109082	4	1	4	5987	0.00083214
0.109096	1	2	4	1451	0.000283031
0.109096	7	1	4	36	0.000283031
0.109158	1	2	4	1451	0.000283031
0.109158	7	1	4	36	0.000283031
0.109221	1	2	4	1451	0.000283031
0.109221	7	1	4	36	0.000283031
0.109283	1	2	4	1451	0.000283031
0.109283	7	1	4	36	0.000283031
0.109332	1	1	4	1602	0.00083214
0.109332	4	1	4	5987	0.00083214
0.109346	1	2	4	1451	0.000283031
0.109346	7	1	4	36	0.000283031
0.109408	1	2	4	1451	0.000283031
0.109408	7	1	4	36	0.000283031
0.109471	1	2	4	1451	0.000283031
0.109471	7	1	4	36	0.000283031
0.109533	1	2	4	1451	0.000283031
0.109533	7	1	4	36	0.000283031
0.109582	1	1	4	5987	0.00333214
0.109582	4	1	4	5987	0.00083214
0.109596	1	2	4	1451	0.000283031
0.109596	7	1	4	36	0.000283031
0.109658	1	2	4	1450	0.000283031
0.109658	7	1	4	36	0.000283031
0.109721	1	2	4	1451	0.000283031
0.109721	7	1	4	36	0.000283031
0.109783	1	2	4	1451	0.000283031
0.109783	7	1	4	36	0.000283031
0.109832	1	1	4	1602	0.00083214
0.109832	4	1	4	5987	0.00083214
0.109846	1	2	4	1451	0.000283031
0.109846	7	1	4	36	0.000283031
0.109908	1	2	4	1451	0.000283031
0.109908	7	1	4	36	0.000283031
0.109971	1	2	4	1451	0.000283031
0.109971	7	1	4	36	0.000283031
0.110033	1	2	4	1451	0.000283031
0.110033	7	1	4	36	0.000283031
0.110082	1	1	4	1602	0.00083214
0.110082	4	1	4	5987	0.00083214
0.110096	1	2	4	1451	0.000283031
0.110096	7	1	4	36	0.000283031
0.110158	1	2	4	1451	0.000283031
0.110158	7	1	4	36	0.000283031
0.110221	1	2	4	1451	0.000283031
0.110221	7	1	4	36	0.000283031
0.110283	1	2	4	1451	0.000283031
0.110283	7	1	4	36	0.000283031
0.110332	1	1	4	1602	0.00083214
0.110332	4	1	4	5987	0.00083214
0.110346	1	2	4	1451	0.000283031
0.110346	7	1	4	36	0.000283031
0.110408	1	2	4	1451	0.000283031
0.110408	7	1	4	36	0.000283031
0.110466	7	1	4	32	0.000278567
0.110471	1	2	4	1451	0.000283031
0.110533	1	2	4	1451	0.000283031
0.110533	7	1	4	36	0.000283031
0.110582	1	1	4	1602	0.00083214
0.110582	4	1	4	5987	0.00083214
0.110596	1	2	4	1451	0.000283031
0.110596	7	1	4	36	0.000283031
0.110658	1	2	4	1451	0.000283031
0.110658	7	1	4	36	0.000283031
0.110721	1	2	4	1451	0.000283031
0.110721	7	1	4	36	0.000283031
0.110783	1	2	4	1451	0.000283031
0.110783	7	1	4	36	0.000283031
0.110832	1	1	4	1602	0.00083214
0.110832	4	1	4	5987	0.00083214
0.110846	1	2	4	1451	0.000283031
0.110846	7	1	4	36	0.000283031
0.110908	1	2	4	1451	0.000283031
0.110908	7	1	4	36	0.000283031
0.110971	1	2	4	1451	0.000283031
0.110971	7	1	4	36	0.000283031
0.111033	1	2	4	1451	0.000283031
0.111033	7	1	4	36	0.000283031
0.111082	1	1	4	1602	0.00083214
0.111082	4	1	4	5987	0.00083214
0.111091	1	2	4	1329	0.000278567
0.111096	4	2	4	36	0.000595531
0.111096	7	1	4	36	0.000283031
0.111158	1	2	4	1451	0.000283031
0.111158	7	1	4	36	0.000283031
0.111221	1	2	4	1451	0.000283031
0.111221	7	1	4	36	0.000283031
0.111283	1	2	4	1451	0.000283031
0.111283	7	1	4	36	0.000283031
0.111332	1	1	4	1602	0.00083214
0.111332	4	1	4	5987	0.00083214
0.111346	1	2	4	1451	0.000283031
0.111346	7	1	4	34	0.000283031
0.111408	1	2	4	1451	0.000283031
0.111408	7	1	4	36	0.000283031
0.111471	1	2	4	1451	0.000283031
0.111533	1	2	4	1451	0.000283031
0.111533	7	1	4	36	0.000283031
0.111582	1	1	4	1602	0.00083214
0.111582	4	1	4	5987	0.00083214
0.111596	1	2	4	1451	0.000283031
0.111596	7	1	4	36	0.000283031
0.111658	1	2	4	1451	0.000283031
0.111658	7	1	4	36	0.000283031
0.111721	1	2	4	1451	0.000283031
0.111721	7	1	4	36	0.000283031
0.111783	1	2	4	1451	0.000283031
0.111832	1	1	4	1602	0.00083214
0.111832	4	1	4	5987	0.00083214
0.111846	1	2	4	1451	0.000283031
0.111846	7	1	4	36	0.000283031
0.111908	1	2	4	1451	0.000283031
0.111908	7	1	4	36	0.000283031
0.111971	1	2	4	1451	0.000283031
0.111971	7	1	4	36	0.000283031
0.112033	1	2	4	1451	0.000283031
0.112033	7	1	4	36	0.000283031
0.112082	1	1	4	1602	0.00083214
0.112082	4	1	4	5987	0.00083214
0.112096	1	2	4	1451	0.000283031
0.112096	7	1	4	152	0.000908031
0.112158	1	2	4	1451	0.000283031
0.112158	7	1	4	36	0.000283031
0.112216	1	2	4	1329	0.000278567
0.112221	4	2	4	36	0.000908031
0.112221	7	1	4	36	0.000283031
0.112283	1	2	4	1451	0.000283031
0.112283	7	1	4	36	0.000283031
0.112332	1	1	4	1602	0.00083214
0.112332	4	1	4	5987	0.00083214
0.112346	1	2	4	1451	0.000283031
0.112346	7	1	4	36	0.000283031
0.112408	1	2	4	1451	0.000283031
0.112408	7	1	4	36	0.000283031
0.112471	1	2	4	1451	0.000283031
0.112471	7	1	4	36	0.000283031
0.112533	1	2	4	1451	0.000283031
0.112533	7	1	4	36	0.000283031
0.112582	1	1	4	1602	0.00083214
0.112582	4	1	4	5987	0.00083214
0.112596	1	2	4	1451	0.000283031
0.112658	1	2	4	1451	0.000283031
0.112658	7	1	4	36	0.000283031
0.112721	1	2	4	1451	0.000283031
0.112721	7	1	4	36	0.000283031
0.112783	1	2	4	1451	0.000283031
0.112783	7	1	4	36	0.000283031
0.112832	1	1	4	1602	0.00083214
0.112832	4	1	4	5987	0.00083214
0.112846	1	2	4	1451	0.000283031
0.112846	7	1	4	36	0.000283031
0.112908	1	2	4	1451	0.000283031
0.112971	1	2	4	1451	0.000283031
0.112971	7	1	4	36	0.000283031
0.113033	1	2	4	1451	0.000283031
0.113033	7	1	4	36	0.000283031
0.113064	1	1	4	1471	0.000814283
0.113082	4	1	4	5987	0.00083214
0.113096	1	2	4	1451	0.000283031
0.113096	7	1	4	36	0.000283031
0.113158	1	2	4	1451	0.000283031
0.113158	7	1	4	36	0.000283031
0.113221	1	2	4	1451	0.000283031
0.113221	7	1	4	152	0.000908031
0.113283	1	2	4	1451	0.000283031
0.113283	7	1	4	36	0.000283031
0.113332	1	1	4	1602	0.00083214
0.113332	4	1	4	5987	0.00083214
0.113346	1	2	4	1451	0.000283031
0.113346	7	1	4	36	0.000283031
0.113408	1	2	4	1451	0.000283031
0.113408	7	1	4	36	0.000283031
0.113471	1	2	4	1451	0.000283031
0.113471	7	1	4	36	0.000283031
0.113533	1	2	4	1451	0.000283031
0.113533	7	1	4	36	0.000283031
0.113582	1	1	4	1602	0.00083214
0.113582	4	1	4	5987	0.00083214
0.113596	1	2	4	1451	0.000283031
0.113596	7	1	4	36	0.000283031
0.113658	1	2	4	1451	0.000283031
0.113658	7	1	4	36	0.000283031
0.113721	1	2	4	1451	0.000283031
0.113721	7	1	4	36	0.000283031
0.113783	1	2	4	1451	0.000283031
0.113783	7	1	4	36	0.000283031
0.113832	1	1	4	1602	0.00083214
0.113832	4	1	4	5987	0.00083214
0.113846	1	2	4	1451	0.000283031
0.113846	7	1	4	36	0.000283031
0.113908	1	2	4	1451	0.000283031
0.113908	7	1	4	36	0.000283031
0.113971	1	2	4	1451	0.000283031
0.113971	7	1	4	36	0.000283031
0.114033	1	2	4	1451	0.000283031
0.114033	7	1	4	36	0.000283031
0.114082	1	1	4	1602	0.00083214
0.114082	4	1	4	5987	0.00083214
0.114096	1	2	4	1451	0.000283031
0.114096	7	1	4	36	0.000283031
0.114158	1	2	4	1451	0.000283031
0.114158	7	1	4	36	0.000283031
