Time	CellId	RNTI	BWPId	SINR(dB)
0.0341205	4	2	0	33.2843
0.0341339	4	2	0	33.6621
0.0341964	1	2	0	35.102
0.0341964	7	1	0	-5.11815
0.0342455	4	2	0	32.4478
0.0342589	1	2	0	35.102
0.0342589	7	1	0	-5.11815
0.0342857	1	1	1	5.96355
0.0342857	4	1	1	31.0066
0.034308	4	2	0	32.4478
0.0343705	4	2	0	32.8255
0.0343839	1	2	0	36.4221
0.0343884	4	2	0	30.1837
0.034433	7	1	0	38.2433
0.0344464	1	2	0	33.1112
0.0344464	4	2	0	-19.4363
0.0344955	7	1	0	38.8024
0.0345357	1	1	1	5.96355
0.0345357	4	1	1	31.0066
0.034558	7	1	0	39.0347
0.0345714	1	2	0	36.4221
0.0345714	4	2	0	-19.4362
0.0346205	7	1	0	38.6569
0.034683	7	1	0	39.1801
0.0346964	1	2	0	34.9258
0.0347455	4	2	0	19.6732
0.0347455	7	1	0	37.9353
0.0347589	1	2	0	35.102
0.0347634	7	1	0	35.6114
0.0347857	1	1	1	5.96355
0.0347857	4	1	1	31.0066
0.034808	4	2	0	32.0571
0.0348705	4	2	0	33.6621
0.0348839	1	2	0	35.102
0.0348839	7	1	0	-5.11815
0.034933	4	2	0	32.4478
0.0349464	1	2	0	33.1112
0.0349464	7	1	0	-5.10577
0.0349955	4	2	0	33.2843
0.0350357	4	1	1	62.6319
0.035058	4	2	0	33.6621
0.0350714	1	2	0	60.7266
0.0351205	4	2	0	12.6732
0.0351205	7	1	0	33.864
0.0351339	7	1	0	9.83385
0.0351384	4	2	0	30.9104
0.0351964	1	2	0	36.4221
0.0351964	4	2	0	-19.4362
0.0352321	1	1	1	65.8156
0.0352455	7	1	0	38.6569
0.0352589	1	2	0	36.4221
0.0352589	4	2	0	-19.4362
0.0352857	4	1	1	62.6319
0.035308	7	1	0	38.6569
0.0353661	7	1	0	39.1801
0.0353839	1	2	0	33.1112
0.0353839	4	2	0	-19.4363
0.035433	7	1	0	38.8024
0.0354464	1	2	0	36.4221
0.0354464	4	2	0	-19.4362
0.0354821	1	1	1	65.7687
0.0354955	7	1	0	38.6569
0.0355223	7	1	0	38.6206
0.0355357	4	1	1	62.6319
0.035558	4	2	0	31.1798
0.0355714	1	2	0	61.0085
0.0356205	4	2	0	10.9276
0.0356205	7	1	0	-2.14227
0.0356339	7	1	0	9.83385
0.035683	4	2	0	33.3084
0.0356964	1	2	0	35.102
0.0356964	7	1	0	-5.11815
0.0357321	1	1	1	65.8156
0.0357455	4	2	0	32.4478
0.0357589	1	2	0	35.102
0.0357589	7	1	0	-5.11815
0.0357857	4	1	1	62.6319
0.035808	4	2	0	32.4478
0.0358705	4	2	0	32.8255
0.0358839	1	2	0	35.102
0.0358839	7	1	0	-5.11815
0.035933	4	2	0	32.4478
0.0359464	1	2	0	36.4221
0.0359554	4	2	0	31.4328
0.0359643	1	1	1	65.7795
0.0359955	7	1	0	37.7854
0.0360357	4	1	1	62.6319
0.036058	4	2	0	11.3051
0.036058	7	1	0	-1.89187
0.0360714	1	2	0	61.0085
0.0361205	4	2	0	10.9276
0.0361205	7	1	0	-2.14227
0.0361339	4	2	0	21.5261
0.036183	7	1	0	38.8028
0.0361964	1	2	0	36.4221
0.0361964	4	2	0	-19.4362
0.0362321	1	1	1	65.8156
0.0362455	7	1	0	38.6569
0.0362589	1	2	0	34.7386
0.0362857	4	1	1	31.0066
0.036308	4	2	0	19.8515
0.036308	7	1	0	37.6039
0.0363214	4	2	0	33.193
0.0363705	7	1	0	38.6572
0.0363839	1	2	0	36.4221
0.0363839	4	2	0	-19.4362
0.036433	7	1	0	38.6569
0.0364464	1	1	1	66.0634
0.0364464	1	2	0	33.1112
0.0364464	4	2	0	-19.4363
0.0364821	7	1	0	38.6688
0.0365357	1	1	1	5.96355
0.0365357	4	1	1	31.0066
0.036558	4	2	0	32.8255
0.0365714	1	2	0	33.1112
0.0365714	7	1	0	-5.10577
0.0366205	4	2	0	33.2843
0.0366339	4	2	0	33.6621
0.0366964	1	2	0	35.102
0.0366964	7	1	0	-5.11815
0.0367455	4	2	0	32.4478
0.0367589	1	2	0	35.102
0.0367589	7	1	0	-5.11815
0.0367857	1	1	1	5.96355
0.0367857	4	1	1	31.0066
0.036808	4	2	0	32.4478
0.0368705	4	2	0	33.6621
0.0368839	1	2	0	36.4221
0.0368884	4	2	0	30.1837
0.036933	7	1	0	38.2433
0.0369464	1	2	0	33.1112
0.0369464	4	2	0	-19.4363
0.0369955	7	1	0	38.8024
0.0370357	1	1	1	5.96355
0.0370357	4	1	1	31.0066
0.037058	4	2	0	11.3051
0.037058	7	1	0	-1.89187
0.0370714	1	2	0	61.0085
0.0371205	4	2	0	10.8521
0.0371205	7	1	0	-2.14228
0.0371339	4	2	0	21.5261
0.037183	7	1	0	38.8028
0.0371964	1	2	0	60.7266
0.0372455	4	2	0	27.4969
0.0372455	7	1	0	-0.413179
0.0372589	1	2	0	35.102
0.0372634	7	1	0	35.6114
0.0372857	1	1	1	5.96355
0.0372857	4	1	1	31.0066
0.037308	4	2	0	32.0571
0.0373705	4	2	0	33.193
0.0373705	7	1	0	7.13655
0.0373839	1	2	0	36.4221
0.0373884	4	2	0	30.1837
0.037433	7	1	0	38.2433
0.0374464	1	2	0	33.1112
0.0374464	4	2	0	-19.4363
0.0374598	7	1	0	37.9312
0.0375357	1	1	1	5.96355
0.0375357	4	1	1	31.0066
0.0375714	1	2	0	60.7266
0.0376205	4	2	0	12.6732
0.0376205	7	1	0	33.864
0.0376339	4	2	0	21.5261
0.0376339	7	1	0	9.83385
0.0376964	1	2	0	34.9258
0.0376964	7	1	0	-5.12297
0.0377455	4	2	0	32.368
0.0377589	1	2	0	35.102
0.0377589	7	1	0	-5.11815
0.0377857	4	1	1	62.6319
0.037808	4	2	0	32.4478
0.0378705	4	2	0	33.6621
0.0378839	1	2	0	33.1112
0.0378839	7	1	0	-5.10577
0.037933	4	2	0	33.2843
0.0379464	1	2	0	36.4221
0.0379509	4	2	0	30.1837
0.0379821	1	1	1	65.8156
0.0379955	7	1	0	38.2433
0.0380357	4	1	1	62.6319
0.038058	7	1	0	39.0347
0.0380714	1	2	0	61.0085
0.0381205	4	2	0	10.9276
0.0381205	7	1	0	-2.14227
0.0381339	4	2	0	21.5261
0.038183	7	1	0	38.8028
0.0381964	1	2	0	36.4221
0.0381964	4	2	0	-19.4362
0.0382321	1	1	1	65.8156
0.0382455	7	1	0	38.6569
0.0382589	1	2	0	34.9258
0.0382857	4	1	1	62.6319
0.038308	4	2	0	19.6732
0.038308	7	1	0	37.9353
0.0383214	4	2	0	21.5261
0.0383259	7	1	0	36.1758
0.0383839	1	2	0	36.4221
0.0383839	4	2	0	-19.4362
0.038433	7	1	0	38.6569
0.0384464	1	2	0	33.1112
0.0384464	4	2	0	-19.4363
0.0384598	7	1	0	37.9312
0.0384821	1	1	1	65.8156
0.0385357	4	1	1	62.6319
0.0385714	1	2	0	35.102
0.0385714	7	1	0	-5.11815
0.0386205	4	2	0	32.4478
0.0386339	4	2	0	33.6621
0.0386964	1	2	0	35.102
0.0386964	7	1	0	-5.11815
0.0387321	1	1	1	65.8156
0.0387455	4	2	0	32.4478
0.0387589	1	2	0	35.102
0.0387589	7	1	0	-5.11815
0.0387857	4	1	1	62.6319
0.038808	4	2	0	32.4478
0.0388705	4	2	0	33.6621
0.0388839	1	2	0	36.4221
0.038933	4	2	0	32.8153
0.038933	7	1	0	6.78146
0.0389464	1	2	0	33.1112
0.0389509	4	2	0	18.5171
0.0389821	1	1	1	65.8156
0.0389955	7	1	0	38.3889
0.0390357	4	1	1	31.0066
0.039058	7	1	0	39.0347
0.0390714	1	2	0	61.0085
0.0391205	4	2	0	10.9276
0.0391205	7	1	0	-2.14227
0.0391339	4	2	0	21.5261
0.039183	7	1	0	38.8028
0.0391964	1	1	1	66.0634
0.0391964	1	2	0	36.4221
0.0391964	4	2	0	-19.4362
0.0392455	7	1	0	38.6569
0.0392589	1	2	0	34.9258
0.0392679	7	1	0	36.5528
0.0392857	1	1	1	5.96355
0.0392857	4	1	1	31.0066
0.039308	4	2	0	31.548
0.0393214	4	2	0	33.193
0.0393705	7	1	0	38.6572
0.0393839	1	2	0	36.4221
0.0393839	4	2	0	-19.4362
0.039433	7	1	0	38.6569
0.0394464	1	2	0	33.1112
0.0394464	4	2	0	-19.4363
0.0394598	7	1	0	37.9312
0.0395357	1	1	1	5.96355
0.0395357	4	1	1	31.0066
0.039558	4	2	0	32.8255
0.0395714	1	2	0	33.1112
0.0395714	7	1	0	-5.10577
0.0396205	4	2	0	33.2843
0.0396339	4	2	0	33.6621
0.0396964	1	2	0	35.102
0.0396964	7	1	0	-5.11815
0.0397455	4	2	0	32.4478
0.0397589	1	2	0	35.102
0.0397589	7	1	0	-5.11815
0.0397857	1	1	1	5.96355
0.0397857	4	1	1	31.0066
0.039808	4	2	0	32.4478
0.0398705	4	2	0	32.8255
0.0398839	1	2	0	36.4221
0.0398884	4	2	0	30.1837
0.039933	7	1	0	38.2433
0.0399464	1	2	0	33.1112
0.0399464	4	2	0	-19.4363
0.0399955	7	1	0	38.8024
0.0400357	1	1	1	5.96355
0.0400357	4	1	1	31.0066
0.040058	7	1	0	39.0347
0.0400714	1	2	0	36.4221
0.0400714	4	2	0	-19.4362
0.0401205	7	1	0	38.6569
0.040183	7	1	0	39.1738
0.0401964	1	2	0	60.7266
0.0402455	4	2	0	27.4969
0.0402455	7	1	0	-0.413179
0.0402589	1	2	0	35.102
0.0402634	7	1	0	35.6114
0.0402857	1	1	1	5.96355
0.0402857	4	1	1	31.0066
0.040308	4	2	0	32.0571
0.0403705	4	2	0	33.6571
0.0403839	1	2	0	61.0085
0.040433	4	2	0	10.9276
0.040433	7	1	0	-2.14227
0.0404464	1	2	0	33.1112
0.0404464	7	1	0	-5.10577
0.0404955	4	2	0	33.2843
0.0405357	4	1	1	62.6319
0.040558	4	2	0	33.6621
0.0405714	1	2	0	36.1458
0.0405759	4	2	0	29.9458
0.0406205	7	1	0	38.2358
0.0406339	7	1	0	39.1801
0.0406964	1	2	0	35.102
0.0406964	7	1	0	-5.11815
0.0407321	1	1	1	65.8156
0.0407455	4	2	0	32.4478
0.0407589	1	2	0	36.4221
0.0407589	4	2	0	-19.4362
0.0407857	4	1	1	62.6319
0.040808	7	1	0	38.6569
0.0408705	7	1	0	39.1801
0.0408839	1	2	0	33.1112
0.0408839	4	2	0	-19.4363
0.040933	7	1	0	38.8024
0.0409464	1	2	0	33.1112
0.0409464	4	2	0	-19.4363
0.0409464	7	1	0	-5.10577
0.0409821	1	1	1	65.8156
0.0410357	4	1	1	62.6319
0.041058	7	1	0	39.0347
0.0410714	1	2	0	35.102
0.0411205	4	2	0	19.7492
0.0411205	7	1	0	38.2429
0.0411339	7	1	0	9.83385
0.041183	4	2	0	33.3084
0.0411964	1	2	0	35.102
0.0411964	7	1	0	-5.11815
0.0412321	1	1	1	65.8156
0.0412455	4	2	0	32.4478
0.0412589	1	2	0	61.0085
0.0412857	4	1	1	62.6319
0.041308	4	2	0	10.9276
0.041308	7	1	0	-2.14227
0.0413705	4	2	0	21.5261
0.0413705	7	1	0	9.83385
0.0413839	1	2	0	33.1112
0.0413839	7	1	0	-5.10577
0.041433	4	2	0	33.2843
0.0414464	1	2	0	36.4221
0.0414509	4	2	0	30.1837
0.0414821	1	1	1	65.8156
0.0414955	7	1	0	38.2433
0.0415357	4	1	1	62.6319
0.041558	7	1	0	39.0347
0.0415714	1	2	0	36.4221
0.0415714	4	2	0	-19.4362
0.0416205	7	1	0	38.6569
0.0416473	7	1	0	39.1801
0.0416964	1	2	0	36.4221
0.0416964	4	2	0	-19.4362
0.0417321	1	1	1	65.8156
0.0417455	7	1	0	38.6569
0.0417589	1	2	0	33.1112
0.0417589	4	2	0	-19.4363
0.0417857	4	1	1	31.0066
0.041808	7	1	0	38.8024
0.0418214	7	1	0	39.1801
0.0418839	1	2	0	35.102
0.0418839	7	1	0	-5.11815
0.041933	4	2	0	32.4478
0.0419464	1	1	1	66.0634
0.0419464	1	2	0	33.1112
0.0419464	7	1	0	-5.10577
0.0419955	4	2	0	33.2843
0.0420357	1	1	1	5.96355
0.0420357	4	1	1	31.0066
0.042058	4	2	0	32.8255
0.0420714	1	2	0	35.102
0.0420714	7	1	0	-5.11815
0.0421205	4	2	0	32.0466
0.042183	4	2	0	33.6621
0.0421964	1	2	0	36.4221
0.0422455	4	2	0	32.8153
0.0422455	7	1	0	6.78146
0.0422589	1	2	0	36.4221
0.0422634	4	2	0	30.1837
0.0422857	1	1	1	5.96355
0.0422857	4	1	1	31.0066
0.042308	7	1	0	38.2433
0.0423705	7	1	0	39.1801
0.0423839	1	2	0	36.4221
0.0423839	4	2	0	-19.4362
0.042433	7	1	0	38.6569
0.0424464	1	2	0	33.1112
0.0424464	4	2	0	-19.4363
0.0424955	7	1	0	38.8024
0.0425357	1	1	1	5.96355
0.0425357	4	1	1	31.0066
0.042558	7	1	0	39.0347
0.0425714	1	2	0	33.1112
0.0425714	4	2	0	-19.4363
0.0425804	7	1	0	37.4199
0.0426964	1	2	0	35.102
0.0426964	7	1	0	-5.11815
0.0427455	4	2	0	32.4478
0.0427589	1	2	0	35.102
0.0427589	7	1	0	-5.11815
0.0427857	1	1	1	5.96355
0.0427857	4	1	1	31.0066
0.042808	4	2	0	32.4478
0.0428705	4	2	0	33.6621
0.0428839	1	2	0	35.102
0.0428839	7	1	0	-5.11815
0.042933	4	2	0	32.4478
0.0429464	1	2	0	33.1112
0.0429464	7	1	0	-5.10577
0.0429955	4	2	0	33.2843
0.0430357	1	1	1	5.96355
0.0430357	4	1	1	31.0066
0.043058	4	2	0	33.193
0.043058	7	1	0	7.13655
0.0430714	1	2	0	61.0085
0.0431205	4	2	0	10.9276
0.0431205	7	1	0	-2.14227
0.0431384	4	2	0	21.5261
0.043183	7	1	0	38.3894
0.0431964	1	2	0	36.4221
0.0431964	4	2	0	-19.4362
0.0432455	7	1	0	38.6569
0.0432589	1	2	0	36.4221
0.0432589	4	2	0	-19.4362
0.0432857	4	1	1	62.6319
0.043308	7	1	0	38.6569
0.0433705	7	1	0	39.0224
0.0433839	1	2	0	36.4221
0.0433839	4	2	0	-19.4362
0.043433	7	1	0	38.6569
0.0434464	1	2	0	33.1112
0.0434464	4	2	0	-19.4363
0.0434777	7	1	0	38.6004
0.0434821	1	1	1	65.8156
0.0435357	4	1	1	62.6319
0.0435714	1	2	0	35.102
0.0435714	7	1	0	-5.11815
0.0436205	4	2	0	32.4478
0.043683	4	2	0	32.8255
0.0436964	1	2	0	35.102
0.0436964	7	1	0	-5.11815
0.0437321	1	1	1	65.8156
0.0437455	4	2	0	32.4478
0.0437589	1	2	0	35.102
0.0437589	7	1	0	-5.11815
0.0437857	4	1	1	62.6319
0.043808	4	2	0	32.4478
0.0438705	4	2	0	33.6621
0.0438839	1	2	0	36.4221
0.043933	4	2	0	32.8153
0.043933	7	1	0	6.78146
0.0439464	1	2	0	35.102
0.0439821	1	1	1	65.8156
0.0439955	4	2	0	19.7492
0.0439955	7	1	0	38.2429
0.0440134	4	2	0	33.193
0.0440357	4	1	1	62.6319
0.044058	7	1	0	38.2436
0.0440714	1	2	0	61.0085
0.0441205	4	2	0	10.9276
0.0441205	7	1	0	-2.14227
0.0441339	4	2	0	21.5261
0.044183	7	1	0	38.8028
0.0441964	1	2	0	36.4221
0.0441964	4	2	0	-19.4362
0.0442321	1	1	1	65.8156
0.0442455	7	1	0	38.6569
0.0442589	1	2	0	33.1112
0.0442589	4	2	0	-19.4363
0.0442679	7	1	0	37.4199
0.0442857	4	1	1	62.6319
0.0443839	1	2	0	36.4221
0.0443839	4	2	0	-19.4362
0.044433	7	1	0	38.6569
0.0444464	1	2	0	33.1112
0.0444464	4	2	0	-19.4363
0.0444598	7	1	0	37.9312
0.0444821	1	1	1	65.8156
0.0445357	4	1	1	31.0066
0.044558	4	2	0	32.8255
0.0445714	1	2	0	35.102
0.0445714	7	1	0	-5.11815
0.0446205	4	2	0	32.4478
0.044683	4	2	0	33.6621
0.0446964	1	1	1	66.0634
0.0446964	1	2	0	35.102
0.0446964	7	1	0	-5.11815
0.0447455	4	2	0	32.4478
0.0447589	1	2	0	35.102
0.0447589	7	1	0	-5.11815
0.0447857	1	1	1	5.96355
0.0447857	4	1	1	31.0066
0.044808	4	2	0	32.4478
0.0448705	4	2	0	32.8255
0.0448839	1	2	0	36.4221
0.0448884	4	2	0	30.1837
0.044933	7	1	0	38.2433
0.0449464	1	2	0	33.1112
0.0449464	4	2	0	-19.4363
0.0449955	7	1	0	38.8024
0.0450357	1	1	1	5.96355
0.0450357	4	1	1	31.0066
0.045058	7	1	0	39.0347
0.0450714	1	2	0	61.0085
0.0451205	4	2	0	10.9276
0.0451205	7	1	0	-2.14227
0.0451339	4	2	0	21.5261
0.045183	7	1	0	38.796
0.0451964	1	2	0	34.9258
0.0452455	4	2	0	19.6732
0.0452455	7	1	0	37.9353
0.0452589	1	2	0	35.102
0.0452634	7	1	0	35.6114
0.0452857	1	1	1	5.96355
0.0452857	4	1	1	31.0066
0.045308	4	2	0	32.0571
0.0453705	4	2	0	33.6571
0.0453839	1	2	0	36.4221
0.045433	4	2	0	32.8153
0.045433	7	1	0	6.78146
0.0454464	1	2	0	33.1112
0.0454509	4	2	0	18.5171
0.0454598	7	1	0	36.1729
0.0455357	1	1	1	5.96355
0.0455357	4	1	1	31.0066
0.0455714	1	2	0	36.1458
0.0455714	4	2	0	-19.4362
0.0456205	7	1	0	38.6495
0.0456339	7	1	0	39.1801
0.0456964	1	2	0	33.1112
0.0456964	4	2	0	-19.4363
0.0456964	7	1	0	-5.10577
0.0457589	1	2	0	34.9258
0.0457589	7	1	0	-5.12297
0.0457857	1	1	1	5.96355
0.0457857	4	1	1	31.0066
0.045808	4	2	0	32.368
0.0458214	4	2	0	33.6621
0.0458839	1	2	0	35.102
0.0458839	7	1	0	-5.11815
0.045933	4	2	0	32.4478
0.0459464	1	2	0	33.1112
0.0459464	7	1	0	-5.10577
0.0459955	4	2	0	33.1455
0.0460357	4	1	1	62.6319
0.046058	4	2	0	11.3051
0.046058	7	1	0	-1.89187
0.0460714	1	2	0	36.4221
0.0461205	4	2	0	32.8153
0.0461205	7	1	0	6.78146
0.0461339	4	2	0	21.5261
0.046183	7	1	0	38.8028
0.0461964	1	2	0	61.0085
0.0462321	1	1	1	65.8156
0.0462455	4	2	0	10.9276
0.0462455	7	1	0	-2.14227
0.0462589	1	2	0	36.4221
0.0462589	4	2	0	-19.4362
0.0462857	4	1	1	62.6319
0.046308	7	1	0	38.6569
0.0463705	4	2	0	11.3051
0.0463705	7	1	0	-1.89187
0.0463839	1	2	0	33.1112
0.0463839	4	2	0	-19.4363
0.0464018	7	1	0	38.2114
0.0464464	1	2	0	33.1112
0.0464464	4	2	0	-19.4363
0.0464464	7	1	0	-5.10577
0.0464821	1	1	1	65.8156
0.0465357	4	1	1	62.6319
0.046558	7	1	0	39.0347
0.0465714	1	2	0	35.102
0.0465759	7	1	0	35.6114
0.0466205	4	2	0	32.0571
0.046683	4	2	0	33.193
0.046683	7	1	0	7.13655
0.0466964	1	2	0	35.102
0.0467009	7	1	0	35.6114
0.0467321	1	1	1	65.8156
0.0467455	4	2	0	32.0571
0.0467589	1	2	0	61.0085
0.0467857	4	1	1	62.6319
0.046808	4	2	0	10.9276
0.046808	7	1	0	-2.14227
0.0468705	4	2	0	21.5261
0.0468705	7	1	0	9.83385
0.0468839	1	2	0	35.102
0.0468839	7	1	0	-5.11815
0.046933	4	2	0	32.4478
0.0469464	1	2	0	33.1112
0.0469464	7	1	0	-5.10577
0.0469509	4	2	0	30.6527
0.0469821	1	1	1	65.8156
0.0470357	4	1	1	62.6319
0.047058	4	2	0	32.8255
0.0470714	1	2	0	36.4221
0.0470714	4	2	0	-19.4362
0.0471205	7	1	0	38.5953
0.0471384	7	1	0	39.1801
0.0471964	1	2	0	36.4221
0.0471964	4	2	0	-19.4362
0.0472321	1	1	1	65.8156
0.0472455	7	1	0	38.6569
0.0472589	1	2	0	36.4221
0.0472589	4	2	0	-19.4362
0.0472857	4	1	1	31.0066
0.047308	7	1	0	38.6569
0.0473705	7	1	0	39.1801
0.0473839	1	2	0	35.102
0.047433	4	2	0	19.7492
0.047433	7	1	0	38.2429
0.0474464	1	1	1	66.0634
0.0474464	1	2	0	33.1112
0.0474509	7	1	0	6.96154
0.0474955	4	2	0	32.8969
0.0475357	1	1	1	5.96355
0.0475357	4	1	1	31.0066
0.047558	4	2	0	32.8255
0.0475714	1	2	0	35.102
0.0475714	7	1	0	-5.11815
0.0476205	4	2	0	32.4478
0.047683	4	2	0	33.6621
0.0476964	1	2	0	35.102
0.0476964	7	1	0	-5.11815
0.0477455	4	2	0	32.4478
0.0477589	1	2	0	36.1458
0.0477634	4	2	0	29.9458
0.0477857	1	1	1	5.96355
0.0477857	4	1	1	31.0066
0.047808	7	1	0	38.2358
0.0478259	7	1	0	38.6206
0.0478705	4	2	0	32.0802
0.0478839	1	2	0	61.0085
0.047933	4	2	0	10.9276
0.047933	7	1	0	-2.14227
0.0479464	1	2	0	33.1112
0.0479464	4	2	0	-19.4363
0.0479955	7	1	0	38.8024
0.0480357	1	1	1	5.96355
0.0480357	4	1	1	31.0066
0.048058	7	1	0	39.0347
0.0480714	1	2	0	34.9258
0.0481205	4	2	0	19.6732
0.0481205	7	1	0	37.9353
0.0481339	4	2	0	21.5261
0.0481339	7	1	0	9.83385
0.0481964	1	2	0	36.4221
0.0481964	4	2	0	-19.4362
0.0482455	7	1	0	38.6569
0.0482589	1	2	0	35.102
0.0482723	7	1	0	37.3717
0.0482857	1	1	1	5.96355
0.0482857	4	1	1	31.0066
0.048308	4	2	0	31.1513
0.0483661	4	2	0	33.6621
0.0483839	1	2	0	33.1112
0.0483839	7	1	0	-5.10577
0.048433	4	2	0	33.2843
0.0484464	1	2	0	36.4221
0.0484464	4	2	0	-19.4362
0.0484955	7	1	0	38.6569
0.0485134	7	1	0	39.1801
0.0485357	1	1	1	5.96355
0.0485357	4	1	1	31.0066
0.0485714	1	2	0	35.102
0.0485714	7	1	0	-5.11815
0.0486205	4	2	0	32.4478
0.048683	4	2	0	32.8255
0.0486964	1	2	0	36.4221
0.0486964	4	2	0	-19.4362
0.0487455	7	1	0	38.6569
0.0487589	1	2	0	35.102
0.0487857	4	1	1	62.6319
0.048808	4	2	0	19.7492
0.048808	7	1	0	38.2429
0.0488214	7	1	0	9.83385
0.0488705	4	2	0	33.3084
0.0488839	1	2	0	36.4221
0.048933	4	2	0	32.8153
0.048933	7	1	0	6.78146
0.0489464	1	2	0	33.1112
0.0489464	4	2	0	-19.4363
0.0489821	1	1	1	65.8156
0.0489955	7	1	0	38.8024
0.0490357	4	1	1	62.6319
0.049058	4	2	0	20.1269
0.049058	7	1	0	38.6206
0.0490714	1	2	0	35.102
0.0490714	7	1	0	-5.11815
0.0491205	4	2	0	32.4478
0.0491339	4	2	0	33.193
0.049183	7	1	0	38.6572
0.0491964	1	2	0	36.4221
0.0491964	4	2	0	-19.4362
0.0492321	1	1	1	65.8156
0.0492455	7	1	0	38.6569
0.0492589	1	2	0	35.102
0.0492634	7	1	0	35.6114
0.0492857	4	1	1	62.6319
0.049308	4	2	0	32.0571
0.0493705	4	2	0	32.8255
0.0493839	1	2	0	36.4221
0.0493839	4	2	0	-19.4362
0.049433	7	1	0	38.6569
0.0494464	1	2	0	33.1112
0.0494464	4	2	0	-19.4363
0.0494821	1	1	1	65.8156
0.0494955	7	1	0	38.8024
0.0495089	7	1	0	38.6206
0.0495357	4	1	1	62.6319
0.049558	4	2	0	32.4689
0.0495714	1	2	0	35.102
0.0495714	7	1	0	-5.11815
0.0496205	4	2	0	32.4478
0.0496339	4	2	0	33.6621
0.0496964	1	2	0	35.102
0.0496964	7	1	0	-5.11815
0.0497321	1	1	1	65.8156
0.0497455	4	2	0	32.4478
0.0497589	1	2	0	35.102
0.0497589	7	1	0	-5.11815
0.0497857	4	1	1	62.6319
0.049808	4	2	0	32.4478
0.0498705	4	2	0	11.3051
0.0498705	7	1	0	-1.89187
0.0498839	1	2	0	36.4221
0.0498884	4	2	0	30.1837
0.049933	7	1	0	38.2433
0.0499464	1	2	0	33.1112
0.0499464	4	2	0	-19.4363
0.0499821	1	1	1	65.8156
0.0499955	7	1	0	38.8024
0.0500357	4	1	1	31.0066
0.050058	4	2	0	11.3051
0.050058	7	1	0	-1.89187
0.0500714	1	2	0	61.0085
0.0501205	4	2	0	10.9276
0.0501205	7	1	0	-2.14227
0.0501339	4	2	0	21.5261
0.050183	7	1	0	38.796
0.0501964	1	1	1	66.0634
0.0501964	1	2	0	60.7266
0.0502455	4	2	0	27.4969
0.0502455	7	1	0	-0.413179
0.0502589	1	2	0	35.102
0.0502634	7	1	0	35.6114
0.0502857	1	1	1	5.96355
0.0502857	4	1	1	31.0066
0.050308	4	2	0	32.0571
0.0503661	7	1	0	7.42585
0.0503705	4	2	0	33.0128
0.0503839	1	2	0	36.4221
0.0503884	4	2	0	30.1837
0.050433	7	1	0	38.2433
0.0504464	1	2	0	33.1112
0.0504464	4	2	0	-19.4363
0.0504598	7	1	0	37.9312
0.0505357	1	1	1	5.96355
0.0505357	4	1	1	31.0066
0.0505714	1	2	0	36.1458
0.0505714	4	2	0	-19.4362
0.0506205	7	1	0	38.6495
0.0506339	7	1	0	39.1801
0.0506964	1	2	0	34.9258
0.0506964	7	1	0	-5.12297
0.0507455	4	2	0	32.368
0.0507589	1	2	0	35.102
0.0507589	7	1	0	-5.11815
0.0507857	1	1	1	5.96355
0.0507857	4	1	1	31.0066
0.050808	4	2	0	32.4478
0.0508705	4	2	0	33.6621
0.0508839	1	2	0	35.102
0.0508839	7	1	0	-5.11815
0.050933	4	2	0	32.4478
0.0509464	1	2	0	33.1112
0.0509464	7	1	0	-5.10577
0.0509955	4	2	0	33.1455
0.0510357	1	1	1	5.96355
0.0510357	4	1	1	31.0066
0.051058	4	2	0	33.193
0.051058	7	1	0	7.13655
0.0510714	1	2	0	36.4221
0.0510759	4	2	0	30.1837
0.0511205	7	1	0	38.2433
0.051183	7	1	0	39.1801
0.0511964	1	2	0	36.4221
0.0511964	4	2	0	-19.4362
0.0512455	7	1	0	38.6569
0.0512589	1	2	0	36.4221
0.0512589	4	2	0	-19.4362
0.0512857	1	1	1	5.96355
0.0512857	4	1	1	31.0066
0.051308	7	1	0	38.6569
0.0513705	7	1	0	39.1801
0.0513839	1	2	0	60.7266
0.051433	4	2	0	27.4969
0.051433	7	1	0	-0.413179
0.0514464	1	2	0	33.1112
0.0514509	4	2	0	18.5171
0.0514509	7	1	0	6.96154
0.0515357	4	1	1	62.6319
0.051558	4	2	0	11.3051
0.051558	7	1	0	-1.89187
0.0515714	1	2	0	61.0085
0.0516205	4	2	0	10.9276
0.0516205	7	1	0	-2.14227
0.0516339	7	1	0	9.83385
0.051683	4	2	0	33.3084
0.0516964	1	2	0	33.1112
0.0516964	7	1	0	-5.10577
0.0517321	1	1	1	65.8156
0.0517455	4	2	0	33.2843
0.0517589	1	2	0	36.1458
0.0517589	4	2	0	-19.4362
0.0517857	4	1	1	62.6319
0.051808	7	1	0	38.6495
0.0518259	7	1	0	38.6206
0.0518705	4	2	0	32.0802
0.0518839	1	2	0	35.102
0.0518884	7	1	0	35.6114
0.051933	4	2	0	32.0571
0.0519464	1	2	0	36.4221
0.0519464	4	2	0	-19.4362
0.0519821	1	1	1	65.8156
0.0519955	7	1	0	38.6569
0.0520357	4	1	1	62.6319
0.052058	7	1	0	39.0347
0.0520714	1	2	0	35.102
0.0521205	4	2	0	19.4886
0.0521205	7	1	0	38.2206
0.0521339	7	1	0	9.83385
