time(s)	cellId	rnti	lcid	packetSize
0.0479375	1	2	4	57
0.0479375	7	1	4	36
0.048	1	1	4	164
0.048	4	1	4	164
0.048	4	2	4	57
0.048	7	1	4	103
0.0480625	1	2	4	57
0.0480625	4	2	4	57
0.048125	1	2	4	57
0.048125	7	1	4	114
0.0481875	4	2	4	32
0.04825	4	1	4	245
0.04825	1	2	4	57
0.04825	4	2	4	36
0.04825	7	1	4	57
0.0483125	1	2	4	57
0.0483125	4	2	4	107
0.048375	7	1	4	57
0.0484375	1	2	4	57
0.0484375	7	1	4	57
0.0485	4	1	4	164
0.0485625	1	2	4	57
0.0485625	4	2	4	114
0.048625	1	2	4	57
0.048625	7	1	4	36
0.0486875	4	2	4	36
0.0486875	7	1	4	80
0.04875	4	1	4	245
0.04875	1	2	4	57
0.04875	4	2	4	36
0.0488125	1	2	4	57
0.0488125	4	2	4	103
0.0488125	7	1	4	36
0.048875	7	1	4	36
0.0489375	1	2	4	57
0.0489375	7	1	4	103
0.049	4	1	4	164
0.049	4	2	4	57
0.0490625	1	2	4	57
0.0490625	4	2	4	57
0.049125	1	2	4	57
0.049125	7	1	4	114
0.04925	4	1	4	245
0.04925	1	2	4	57
0.04925	4	2	4	114
0.0493125	1	2	4	57
0.0493125	4	2	4	57
0.0493125	7	1	4	36
0.049375	7	1	4	80
0.0494375	1	2	4	57
0.0494375	7	1	4	57
0.0495	1	1	4	1223
0.0495	4	1	4	164
0.0495	4	2	4	57
0.0495625	1	2	4	57
0.0495625	7	1	4	57
0.049625	1	2	4	57
0.049625	7	1	4	57
0.04975	1	1	4	245
0.04975	4	1	4	245
0.04975	1	2	4	57
0.04975	4	2	4	170
0.0498125	1	2	4	57
0.0498125	4	2	4	57
0.0498125	7	1	4	36
0.0499375	1	2	4	57
0.05	1	1	4	164
0.05	4	1	4	164
0.05	4	2	4	57
0.05	7	1	4	36
0.0500625	1	2	4	57
0.050125	1	2	4	57
0.050125	7	1	4	216
0.0501875	4	2	4	36
0.05025	1	1	4	245
0.05025	4	1	4	245
0.05025	1	2	4	57
0.05025	4	2	4	136
0.0503125	1	2	4	57
0.0503125	4	2	4	57
0.0503125	7	1	4	114
0.0504375	1	2	4	57
0.0504375	4	2	4	57
0.0505	1	1	4	164
0.0505	4	1	4	164
0.0505	7	1	4	57
0.0505625	1	2	4	57
0.0505625	7	1	4	57
0.050625	1	2	4	57
0.050625	7	1	4	57
0.0506875	4	2	4	36
0.05075	1	1	4	245
0.05075	4	1	4	245
0.05075	1	2	4	57
0.05075	7	1	4	57
0.0508125	1	2	4	57
0.0508125	4	2	4	36
0.0508125	7	1	4	57
0.050875	4	2	4	36
0.0509375	1	2	4	57
0.0509375	4	2	4	182
0.051	4	1	4	164
0.051	7	1	4	36
0.0510625	1	2	4	57
0.0510625	4	2	4	57
0.051125	1	2	4	57
0.051125	4	2	4	57
0.0511875	7	1	4	36
0.05125	4	1	4	245
0.05125	1	2	4	57
0.0513125	1	2	4	57
0.0513125	4	2	4	114
0.0513125	7	1	4	216
0.0514375	1	2	4	57
0.0515	4	1	4	164
0.0515	4	2	4	36
0.0515	7	1	4	57
0.0515625	1	2	4	57
0.0515625	4	2	4	36
0.0515625	7	1	4	57
0.051625	1	2	4	57
0.051625	4	2	4	103
0.0516875	7	1	4	57
0.05175	4	1	4	245
0.05175	1	2	4	57
0.05175	7	1	4	57
0.0518125	1	2	4	57
0.0518125	4	2	4	114
0.0519375	1	2	4	57
0.0519375	7	1	4	36
0.052	4	1	4	164
0.052	4	2	4	36
0.052	7	1	4	80
0.0520625	1	2	4	57
0.0520625	4	2	4	80
0.0520625	7	1	4	57
0.052125	1	2	4	57
0.052125	7	1	4	57
0.0521875	4	2	4	36
0.05225	1	1	4	1223
0.05225	4	1	4	245
0.05225	1	2	4	57
0.05225	4	2	4	36
0.05225	7	1	4	57
0.0523125	1	2	4	57
0.0523125	4	2	4	103
0.0524375	1	2	4	57
0.0524375	4	2	4	36
0.0525	1	1	4	164
0.0525	4	1	4	164
0.0525	4	2	4	23
0.0525	7	1	4	36
0.0525625	1	2	4	57
0.0525625	4	2	4	57
0.052625	1	2	4	57
0.052625	7	1	4	36
0.05275	1	1	4	245
0.05275	4	1	4	245
0.05275	1	2	4	57
0.05275	4	2	4	114
0.05275	7	1	4	216
0.0528125	1	2	4	57
0.0528125	4	2	4	57
0.0528125	7	1	4	57
0.0529375	1	2	4	57
0.0529375	4	2	4	36
0.0529375	7	1	4	57
0.053	1	1	4	164
0.053	4	1	4	164
0.053	4	2	4	23
0.0530625	1	2	4	57
0.0530625	7	1	4	57
0.053125	1	2	4	57
0.0531875	7	1	4	36
0.05325	1	1	4	245
0.05325	4	1	4	245
0.05325	1	2	4	57
0.05325	4	2	4	170
0.0533125	1	2	4	57
0.0533125	4	2	4	57
0.0533125	7	1	4	36
0.053375	7	1	4	103
0.0534375	1	2	4	57
0.0535	1	1	4	164
0.0535	4	1	4	164
0.0535	4	2	4	57
0.0535	7	1	4	57
0.0535625	1	2	4	57
0.0535625	7	1	4	57
0.053625	1	2	4	57
0.053625	7	1	4	57
0.0536875	4	2	4	36
0.05375	4	1	4	245
0.05375	1	2	4	57
0.05375	4	2	4	36
0.0538125	1	2	4	57
0.0538125	4	2	4	159
0.0538125	7	1	4	114
0.0539375	1	2	4	57
0.054	4	1	4	164
0.054	4	2	4	57
0.054	7	1	4	36
0.0540625	1	2	4	57
0.0540625	4	2	4	57
0.0540625	7	1	4	36
0.054125	1	2	4	57
0.054125	7	1	4	103
0.0541875	4	2	4	57
0.05425	4	1	4	245
0.05425	1	2	4	57
0.05425	4	2	4	57
0.0543125	1	2	4	57
0.0543125	4	2	4	57
0.0543125	7	1	4	114
0.0544375	1	2	4	57
0.0544375	4	2	4	36
0.0544375	7	1	4	57
0.0545	4	1	4	164
0.0545	4	2	4	23
0.0545625	1	2	4	57
0.0545625	7	1	4	57
0.054625	1	2	4	57
0.054625	7	1	4	57
0.0546875	4	2	4	36
0.05475	4	1	4	245
0.05475	1	2	4	57
0.05475	4	2	4	136
0.0548125	1	2	4	57
0.0548125	4	2	4	57
0.0548125	7	1	4	36
0.0549375	1	2	4	57
0.0549375	4	2	4	57
0.055	1	1	4	1223
0.055	4	1	4	164
0.055	7	1	4	36
0.0550625	1	2	4	57
0.0550625	7	1	4	36
0.055125	1	2	4	57
0.055125	7	1	4	182
0.0551875	4	2	4	36
0.05525	1	1	4	245
0.05525	4	1	4	245
0.05525	1	2	4	57
0.05525	7	1	4	57
0.0553125	1	2	4	57
0.0553125	4	2	4	36
0.0553125	7	1	4	57
0.055375	4	2	4	36
0.0554375	1	2	4	57
0.0554375	4	2	4	182
0.0555	1	1	4	164
0.0555	4	1	4	164
0.0555	7	1	4	57
0.0555625	1	2	4	57
0.0555625	4	2	4	57
0.055625	1	2	4	57
0.055625	4	2	4	57
0.0556875	7	1	4	36
0.05575	1	1	4	245
0.05575	4	1	4	245
0.05575	1	2	4	57
0.05575	7	1	4	36
0.0558125	1	2	4	57
0.0558125	4	2	4	114
0.0558125	7	1	4	159
0.0559375	1	2	4	57
0.0559375	7	1	4	57
0.056	1	1	4	164
0.056	4	1	4	164
0.056	4	2	4	36
0.0560625	1	2	4	57
0.0560625	4	2	4	36
0.0560625	7	1	4	57
0.056125	1	2	4	57
0.056125	4	2	4	103
0.0561875	7	1	4	57
0.05625	1	1	4	245
0.05625	4	1	4	245
0.05625	1	2	4	57
0.0563125	1	2	4	57
0.0563125	4	2	4	114
0.0563125	7	1	4	36
0.0564375	1	2	4	57
0.0564375	7	1	4	36
0.0565	4	1	4	164
0.0565	4	2	4	36
0.0565	7	1	4	103
0.0565625	1	2	4	57
0.0565625	4	2	4	36
0.056625	1	2	4	57
0.056625	7	1	4	114
0.0566875	4	2	4	36
0.05675	4	1	4	245
0.05675	1	2	4	57
0.05675	4	2	4	36
0.05675	7	1	4	57
0.0568125	1	2	4	57
0.0568125	4	2	4	148
0.056875	7	1	4	57
0.0569375	1	2	4	57
0.0569375	4	2	4	57
0.0569375	7	1	4	57
0.057	4	1	4	164
0.0570625	1	2	4	57
0.0570625	4	2	4	57
0.057125	1	2	4	57
0.057125	7	1	4	36
0.0571875	4	2	4	57
0.0571875	7	1	4	80
0.05725	4	1	4	245
0.05725	1	2	4	57
0.0573125	1	2	4	57
0.0573125	4	2	4	36
0.0573125	7	1	4	36
0.0574375	1	2	4	57
0.0574375	4	2	4	36
0.0574375	7	1	4	136
0.0575	4	1	4	164
0.0575	4	2	4	103
0.0575625	1	2	4	57
0.0575625	4	2	4	57
0.057625	1	2	4	57
0.057625	4	2	4	57
0.057625	7	1	4	114
0.05775	1	1	4	1223
0.05775	4	1	4	245
0.05775	1	2	4	57
0.05775	4	2	4	57
0.0578125	1	2	4	57
0.0578125	4	2	4	57
0.0578125	7	1	4	114
0.0579375	1	2	4	57
0.0579375	7	1	4	57
0.058	1	1	4	164
0.058	4	1	4	164
0.058	4	2	4	36
0.0580625	1	2	4	57
0.0580625	7	1	4	57
0.058125	1	2	4	57
0.058125	7	1	4	57
0.05825	1	1	4	245
0.05825	4	1	4	245
0.05825	1	2	4	57
0.05825	4	2	4	193
0.0583125	1	2	4	57
0.0583125	4	2	4	57
0.0583125	7	1	4	36
0.0584375	1	2	4	57
0.0585	1	1	4	164
0.0585	4	1	4	164
0.0585	4	2	4	57
0.0585	7	1	4	36
0.0585625	1	2	4	57
0.0585625	7	1	4	36
0.058625	1	2	4	57
0.058625	7	1	4	182
0.0586875	4	2	4	36
0.05875	1	1	4	245
0.05875	4	1	4	245
0.05875	1	2	4	57
0.05875	4	2	4	36
0.0588125	1	2	4	57
0.0588125	4	2	4	159
0.0588125	7	1	4	114
0.0589375	1	2	4	57
0.059	1	1	4	164
0.059	4	1	4	164
0.059	4	2	4	57
0.059	7	1	4	57
0.0590625	1	2	4	57
0.0590625	4	2	4	57
0.0590625	7	1	4	57
0.059125	1	2	4	57
0.059125	7	1	4	57
0.0591875	4	2	4	57
0.05925	4	1	4	245
0.05925	1	2	4	57
0.05925	4	2	4	57
0.05925	7	1	4	57
0.0593125	1	2	4	57
0.0593125	4	2	4	57
0.0594375	1	2	4	57
0.0594375	4	2	4	36
0.0595	4	1	4	164
0.0595	4	2	4	23
0.0595	7	1	4	36
0.0595625	1	2	4	57
0.059625	1	2	4	57
0.059625	7	1	4	36
0.05975	4	1	4	245
0.05975	1	2	4	57
0.05975	4	2	4	170
0.05975	7	1	4	216
0.0598125	1	2	4	57
0.0598125	4	2	4	57
0.0598125	7	1	4	57
0.0599375	1	2	4	57
0.0599375	7	1	4	57
0.06	4	1	4	164
0.06	4	2	4	57
0.0600625	1	2	4	57
0.0600625	7	1	4	57
0.060125	1	2	4	57
0.0601875	4	2	4	36
0.0601875	7	1	4	32
0.06025	4	1	4	245
0.06025	1	2	4	57
0.06025	4	2	4	36
0.06025	7	1	4	84
0.0603125	1	2	4	57
0.0603125	4	2	4	159
0.0603125	7	1	4	57
0.0604375	1	2	4	57
0.0604375	4	2	4	57
0.0605	1	1	4	1223
0.0605	4	1	4	164
0.0605	7	1	4	57
0.0605625	1	2	4	57
0.0605625	4	2	4	57
0.060625	1	2	4	57
0.060625	4	2	4	57
0.0606875	7	1	4	36
0.06075	1	1	4	245
0.06075	4	1	4	245
0.06075	1	2	4	57
0.06075	7	1	4	36
0.0608125	1	2	4	57
0.0608125	4	2	4	36
0.0608125	7	1	4	159
0.0609375	1	2	4	57
0.0609375	7	1	4	57
0.061	1	1	4	164
0.061	4	1	4	164
0.061	4	2	4	36
0.0610625	1	2	4	57
0.0610625	4	2	4	36
0.0610625	7	1	4	57
0.061125	1	2	4	57
0.061125	4	2	4	182
0.0611875	7	1	4	57
0.06125	1	1	4	245
0.06125	4	1	4	245
0.06125	1	2	4	57
0.0613125	1	2	4	57
0.0613125	4	2	4	114
0.0613125	7	1	4	36
0.0614375	1	2	4	57
0.0614375	7	1	4	36
0.0615	1	1	4	164
0.0615	4	1	4	164
0.0615	4	2	4	57
0.0615	7	1	4	103
0.0615625	1	2	4	57
0.0615625	4	2	4	57
0.061625	1	2	4	57
0.061625	7	1	4	114
0.0616875	4	2	4	36
0.06175	1	1	4	245
0.06175	4	1	4	245
0.06175	1	2	4	57
0.06175	4	2	4	36
0.06175	7	1	4	57
0.0618125	1	2	4	57
0.0618125	4	2	4	103
0.061875	7	1	4	57
0.0619375	1	2	4	57
0.0619375	7	1	4	57
0.062	4	1	4	164
0.062	4	2	4	57
0.0620625	1	2	4	57
0.0620625	4	2	4	57
0.062125	1	2	4	57
0.062125	7	1	4	36
0.0621875	7	1	4	80
0.06225	4	1	4	245
0.06225	1	2	4	57
0.06225	4	2	4	114
0.0623125	1	2	4	57
0.0623125	4	2	4	57
0.0623125	7	1	4	36
0.062375	7	1	4	36
0.0624375	1	2	4	57
0.0624375	4	2	4	36
0.0624375	7	1	4	103
0.0625	4	1	4	164
0.0625	4	2	4	23
0.0625625	1	2	4	57
0.0625625	7	1	4	57
0.062625	1	2	4	57
0.062625	7	1	4	57
0.0626875	4	2	4	36
0.06275	4	1	4	245
0.06275	1	2	4	57
0.06275	4	2	4	136
0.0628125	1	2	4	57
0.0628125	4	2	4	57
0.0628125	7	1	4	36
0.0629375	1	2	4	57
0.063	4	1	4	164
0.063	4	2	4	57
0.063	7	1	4	36
0.0630625	1	2	4	57
0.063125	1	2	4	57
0.063125	7	1	4	216
0.0631875	4	2	4	32
0.06325	1	1	4	1223
0.06325	4	1	4	245
0.06325	1	2	4	57
0.06325	4	2	4	36
0.0633125	1	2	4	57
0.0633125	4	2	4	163
0.0633125	7	1	4	114
0.0634375	1	2	4	57
0.0635	1	1	4	164
0.0635	4	1	4	164
0.0635	4	2	4	57
0.0635	7	1	4	57
0.0635625	1	2	4	57
0.0635625	4	2	4	57
0.0635625	7	1	4	57
0.063625	1	2	4	57
0.063625	7	1	4	57
0.0636875	4	2	4	57
0.06375	1	1	4	245
0.06375	4	1	4	245
0.06375	1	2	4	57
0.06375	4	2	4	57
0.06375	7	1	4	57
0.0638125	1	2	4	57
0.0638125	4	2	4	57
0.0639375	1	2	4	57
0.0639375	4	2	4	36
0.064	1	1	4	164
0.064	4	1	4	164
0.064	4	2	4	23
0.064	7	1	4	36
0.0640625	1	2	4	57
0.064125	1	2	4	57
0.064125	7	1	4	36
0.06425	1	1	4	245
0.06425	4	1	4	245
0.06425	1	2	4	57
0.06425	4	2	4	170
0.06425	7	1	4	216
0.0643125	1	2	4	57
0.0643125	4	2	4	57
0.0643125	7	1	4	57
0.0644375	1	2	4	57
0.0644375	7	1	4	57
0.0645	1	1	4	164
0.0645	4	1	4	164
0.0645	4	2	4	57
0.0645625	1	2	4	57
0.0645625	7	1	4	57
0.064625	1	2	4	57
0.0646875	4	2	4	36
0.0646875	7	1	4	36
0.06475	4	1	4	245
0.06475	1	2	4	57
0.06475	4	2	4	36
0.06475	7	1	4	80
0.0648125	1	2	4	57
0.0648125	4	2	4	159
0.0648125	7	1	4	57
0.0649375	1	2	4	57
0.0649375	4	2	4	57
0.065	4	1	4	164
0.065	7	1	4	57
0.0650625	1	2	4	57
0.0650625	4	2	4	57
0.065125	1	2	4	57
0.065125	4	2	4	57
0.0651875	7	1	4	32
0.06525	4	1	4	245
0.06525	1	2	4	57
0.06525	7	1	4	36
0.0653125	1	2	4	57
0.0653125	4	2	4	36
0.0653125	7	1	4	163
0.0654375	1	2	4	57
0.0655	4	1	4	164
0.0655	4	2	4	36
0.0655	7	1	4	57
0.0655625	1	2	4	57
0.0655625	7	1	4	57
0.065625	1	2	4	57
0.065625	4	2	4	216
0.0656875	7	1	4	57
0.06575	4	1	4	245
0.06575	1	2	4	57
0.06575	7	1	4	57
0.0658125	1	2	4	57
0.0658125	4	2	4	114
0.0659375	1	2	4	57
0.0659375	7	1	4	36
0.066	1	1	4	1223
0.066	4	1	4	164
0.066	4	2	4	57
0.066	7	1	4	80
0.0660625	1	2	4	57
0.0660625	4	2	4	57
0.0660625	7	1	4	57
0.066125	1	2	4	57
0.066125	7	1	4	57
0.0661875	4	2	4	36
0.06625	1	1	4	245
0.06625	4	1	4	245
0.06625	1	2	4	57
0.06625	4	2	4	36
0.06625	7	1	4	57
0.0663125	1	2	4	57
0.0663125	4	2	4	103
0.0664375	1	2	4	57
0.0665	1	1	4	164
0.0665	4	1	4	164
0.0665	4	2	4	57
0.0665	7	1	4	36
0.0665625	1	2	4	57
0.0665625	4	2	4	57
0.066625	1	2	4	57
0.066625	7	1	4	36
0.06675	1	1	4	245
0.06675	4	1	4	245
0.06675	1	2	4	57
0.06675	4	2	4	114
0.0668125	1	2	4	57
0.0668125	4	2	4	57
0.0668125	7	1	4	272
0.0669375	1	2	4	57
0.0669375	7	1	4	57
0.067	1	1	4	164
0.067	4	1	4	164
0.067	4	2	4	57
0.0670625	1	2	4	57
0.0670625	7	1	4	57
0.067125	1	2	4	57
0.067125	7	1	4	57
0.06725	1	1	4	245
0.06725	4	1	4	245
0.06725	1	2	4	57
0.06725	4	2	4	170
0.0673125	1	2	4	57
0.0673125	4	2	4	57
0.0673125	7	1	4	36
0.067375	7	1	4	80
0.0674375	1	2	4	57
0.0675	4	1	4	164
0.0675	4	2	4	57
0.0675	7	1	4	36
0.0675625	1	2	4	57
0.0675625	7	1	4	36
0.067625	1	2	4	57
0.067625	7	1	4	103
0.0676875	4	2	4	36
0.06775	4	1	4	245
0.06775	1	2	4	57
0.06775	4	2	4	36
0.0678125	1	2	4	57
0.0678125	4	2	4	159
0.0678125	7	1	4	114
0.0679375	1	2	4	57
0.0679375	4	2	4	57
0.068	4	1	4	164
0.068	7	1	4	36
0.0680625	1	2	4	57
0.0680625	4	2	4	57
0.0680625	7	1	4	36
0.068125	1	2	4	57
0.068125	7	1	4	103
0.0681875	4	2	4	57
0.06825	4	1	4	245
0.06825	1	2	4	57
0.06825	7	1	4	57
0.0683125	1	2	4	57
0.0683125	4	2	4	36
0.0683125	7	1	4	57
0.068375	4	2	4	36
0.0684375	1	2	4	57
0.0684375	7	1	4	57
0.0685	4	1	4	164
0.0685	4	2	4	103
0.0685625	1	2	4	57
0.0685625	4	2	4	57
0.068625	1	2	4	57
0.068625	4	2	4	57
0.0686875	7	1	4	36
0.06875	1	1	4	1223
0.06875	4	1	4	245
0.06875	1	2	4	57
0.0688125	1	2	4	57
0.0688125	4	2	4	114
0.0688125	7	1	4	36
0.068875	7	1	4	36
0.0689375	1	2	4	57
0.0689375	7	1	4	182
0.069	1	1	4	164
0.069	4	1	4	164
0.069	4	2	4	36
0.0690625	1	2	4	57
0.0690625	4	2	4	36
0.069125	1	2	4	57
0.069125	7	1	4	114
0.06925	1	1	4	245
0.06925	4	1	4	245
0.06925	1	2	4	57
0.0693125	1	2	4	57
0.0693125	4	2	4	216
0.0693125	7	1	4	114
0.0694375	1	2	4	57
0.0694375	7	1	4	57
0.0695	1	1	4	164
0.0695	4	1	4	164
0.0695	4	2	4	57
0.0695625	1	2	4	57
0.0695625	4	2	4	57
0.0695625	7	1	4	57
0.069625	1	2	4	57
0.0696875	4	2	4	57
0.0696875	7	1	4	57
0.06975	1	1	4	245
0.06975	4	1	4	245
0.06975	1	2	4	57
0.06975	4	2	4	57
0.0698125	1	2	4	57
0.0698125	4	2	4	57
0.0698125	7	1	4	36
0.0699375	1	2	4	57
0.0699375	4	2	4	36
0.0699375	7	1	4	36
0.07	1	1	4	164
0.07	4	1	4	164
0.07	4	2	4	23
0.07	7	1	4	103
0.0700625	1	2	4	57
0.0700625	7	1	4	57
0.070125	1	2	4	57
0.070125	7	1	4	57
0.07025	4	1	4	245
0.07025	1	2	4	57
0.07025	4	2	4	170
0.07025	7	1	4	57
0.0703125	1	2	4	57
0.0703125	4	2	4	57
0.0703125	7	1	4	57
0.0704375	1	2	4	57
0.0705	4	1	4	164
0.0705	4	2	4	57
0.0705625	1	2	4	57
0.070625	1	2	4	57
0.070625	7	1	4	170
0.0706875	4	2	4	36
0.07075	4	1	4	245
0.07075	1	2	4	57
0.07075	4	2	4	36
0.0708125	1	2	4	57
0.0708125	4	2	4	159
0.0708125	7	1	4	114
0.0709375	1	2	4	57
0.0709375	7	1	4	57
0.071	4	1	4	164
0.071	4	2	4	57
0.0710625	1	2	4	57
0.0710625	4	2	4	57
0.0710625	7	1	4	57
0.071125	1	2	4	57
0.071125	7	1	4	57
0.0711875	4	2	4	57
0.07125	4	1	4	245
0.07125	1	2	4	57
0.07125	4	2	4	57
0.07125	7	1	4	57
0.0713125	1	2	4	57
0.0713125	4	2	4	57
0.0713125	7	1	4	57
0.0714375	1	2	4	57
0.0714375	4	2	4	36
0.0715	1	1	4	1223
0.0715	4	1	4	164
0.0715	4	2	4	23
0.0715	7	1	4	36
0.0715625	1	2	4	57
0.071625	1	2	4	57
0.07175	1	1	4	245
0.07175	4	1	4	245
0.07175	1	2	4	57
0.07175	4	2	4	170
0.07175	7	1	4	193
0.0718125	1	2	4	57
0.0718125	4	2	4	57
0.0718125	7	1	4	57
0.0719375	1	2	4	57
0.072	1	1	4	164
0.072	4	1	4	164
0.072	4	2	4	57
0.0720625	1	2	4	57
0.0720625	7	1	4	114
0.072125	1	2	4	57
0.0721875	4	2	4	36
0.0721875	7	1	4	36
0.07225	1	1	4	245
0.07225	4	1	4	245
0.07225	1	2	4	57
0.07225	4	2	4	36
0.0723125	1	2	4	57
0.0723125	4	2	4	159
0.0723125	7	1	4	136
0.0724375	1	2	4	57
0.0724375	4	2	4	57
0.0725	1	1	4	164
0.0725	4	1	4	164
0.0725	7	1	4	57
0.0725625	1	2	4	57
0.0725625	4	2	4	57
0.0725625	7	1	4	57
0.072625	1	2	4	57
0.072625	7	1	4	57
0.0726875	4	2	4	57
0.07275	1	1	4	245
0.07275	4	1	4	245
0.07275	1	2	4	57
0.07275	7	1	4	57
0.0728125	1	2	4	57
0.0728125	4	2	4	36
0.0728125	7	1	4	57
0.0729375	1	2	4	57
0.0729375	4	2	4	36
0.073	1	1	4	164
0.073	4	1	4	164
0.073	4	2	4	103
0.073	7	1	4	36
0.0730625	1	2	4	57
0.0730625	4	2	4	57
0.073125	1	2	4	57
0.073125	4	2	4	57
0.0731875	7	1	4	36
0.07325	4	1	4	245
0.07325	1	2	4	57
0.07325	4	2	4	57
0.07325	7	1	4	36
0.0733125	1	2	4	57
0.0733125	4	2	4	57
0.0733125	7	1	4	182
0.0734375	1	2	4	57
0.0734375	7	1	4	57
0.0735	4	1	4	164
0.0735625	1	2	4	57
0.0735625	7	1	4	57
0.073625	1	2	4	57
0.073625	7	1	4	57
0.0736875	4	2	4	36
0.07375	4	1	4	245
0.07375	1	2	4	57
0.07375	4	2	4	36
0.0738125	1	2	4	57
0.0738125	7	1	4	36
0.0739375	1	2	4	57
0.0739375	4	2	4	272
0.074	4	1	4	164
0.074	7	1	4	36
0.0740625	1	2	4	57
0.0740625	4	2	4	57
0.074125	1	2	4	57
0.074125	4	2	4	57
0.074125	7	1	4	216
0.07425	4	1	4	245
0.07425	1	2	4	57
0.07425	7	1	4	57
0.0743125	1	2	4	57
0.0743125	4	2	4	114
0.0743125	7	1	4	57
0.0744375	1	2	4	57
0.0744375	7	1	4	57
0.0745	4	1	4	164
0.0745	4	2	4	36
0.0745625	1	2	4	57
0.0745625	4	2	4	36
0.0745625	7	1	4	57
0.074625	1	2	4	57
0.074625	4	2	4	103
0.0746875	7	1	4	36
0.07475	1	1	4	1468
0.07475	4	1	4	245
0.07475	1	2	4	57
0.07475	4	2	4	57
0.0748125	1	2	4	57
0.0748125	4	2	4	57
0.0748125	7	1	4	36
0.0749375	1	2	4	57
0.075	1	1	4	164
0.075	4	1	4	164
0.075	4	2	4	32
0.075	7	1	4	159
0.0750625	1	2	4	57
0.0750625	7	1	4	57
0.075125	1	2	4	57
0.075125	7	1	4	57
0.0751875	4	2	4	36
0.07525	1	1	4	245
0.07525	4	1	4	245
0.07525	1	2	4	57
0.07525	7	1	4	57
0.0753125	1	2	4	57
0.0753125	4	2	4	220
0.075375	7	1	4	57
0.0754375	1	2	4	57
0.0755	1	1	4	164
0.0755	4	1	4	164
0.0755	4	2	4	57
0.0755625	1	2	4	57
0.0755625	4	2	4	57
0.075625	1	2	4	57
0.075625	7	1	4	36
0.0756875	4	2	4	57
0.0756875	7	1	4	136
0.07575	1	1	4	245
0.07575	4	1	4	245
0.07575	1	2	4	57
0.07575	4	2	4	57
0.0758125	1	2	4	57
0.0758125	4	2	4	57
0.0758125	7	1	4	114
0.0759375	1	2	4	57
0.0759375	4	2	4	36
0.0759375	7	1	4	57
0.076	1	1	4	164
0.076	4	1	4	164
0.076	4	2	4	23
0.0760625	1	2	4	57
0.0760625	7	1	4	57
0.076125	1	2	4	57
0.076125	7	1	4	57
0.0761875	4	2	4	36
0.07625	4	1	4	245
0.07625	1	2	4	57
0.07625	4	2	4	136
0.0763125	1	2	4	57
0.0763125	4	2	4	57
0.0763125	7	1	4	36
0.0764375	1	2	4	57
0.0765	4	1	4	164
0.0765	4	2	4	57
0.0765	7	1	4	36
0.0765625	1	2	4	57
0.0765625	4	2	4	57
0.076625	1	2	4	57
0.076625	7	1	4	216
0.0766875	4	2	4	36
0.07675	4	1	4	245
0.07675	1	2	4	57
0.07675	4	2	4	36
0.0768125	1	2	4	57
0.0768125	4	2	4	103
0.0768125	7	1	4	114
0.0769375	1	2	4	57
0.077	4	1	4	164
0.077	4	2	4	57
0.077	7	1	4	57
0.0770625	1	2	4	57
0.0770625	4	2	4	57
0.0770625	7	1	4	57
0.077125	1	2	4	57
0.077125	7	1	4	57
0.07725	4	1	4	245
0.07725	1	2	4	57
0.07725	4	2	4	114
0.07725	7	1	4	57
0.0773125	1	2	4	57
0.0773125	4	2	4	57
0.0774375	1	2	4	57
0.0774375	4	2	4	36
0.0775	1	1	4	1223
0.0775	4	1	4	164
0.0775	4	2	4	23
0.0775	7	1	4	36
0.0775625	1	2	4	57
0.077625	1	2	4	57
0.077625	7	1	4	36
0.0776875	4	2	4	36
0.07775	1	1	4	245
0.07775	4	1	4	245
0.07775	1	2	4	57
0.07775	4	2	4	136
0.07775	7	1	4	216
0.0778125	1	2	4	57
0.0778125	4	2	4	57
0.0778125	7	1	4	57
0.0779375	1	2	4	57
0.0779375	7	1	4	57
0.078	1	1	4	164
0.078	4	1	4	164
0.078	4	2	4	57
0.0780625	1	2	4	57
0.0780625	7	1	4	57
0.078125	1	2	4	57
0.0781875	4	2	4	32
0.07825	1	1	4	245
0.07825	4	1	4	245
0.07825	1	2	4	57
0.07825	4	2	4	140
0.07825	7	1	4	114
0.0783125	1	2	4	57
0.0783125	4	2	4	57
0.0783125	7	1	4	57
0.0784375	1	2	4	57
0.0784375	4	2	4	57
0.0785	1	1	4	164
0.0785	4	1	4	164
0.0785	7	1	4	57
0.0785625	1	2	4	57
0.0785625	7	1	4	57
0.078625	1	2	4	57
0.0786875	4	2	4	36
0.0786875	7	1	4	36
0.07875	1	1	4	245
0.07875	4	1	4	245
0.07875	1	2	4	57
0.07875	7	1	4	80
0.0788125	1	2	4	57
0.0788125	4	2	4	36
0.0788125	7	1	4	57
0.078875	4	2	4	36
0.0789375	1	2	4	57
0.0789375	4	2	4	182
0.079	4	1	4	164
0.079	7	1	4	57
0.0790625	1	2	4	57
0.079125	1	2	4	57
0.079125	4	2	4	114
0.07925	4	1	4	245
0.07925	1	2	4	57
0.07925	7	1	4	170
0.0793125	1	2	4	57
0.0793125	4	2	4	114
0.0793125	7	1	4	57
0.0794375	1	2	4	57
0.0794375	7	1	4	57
0.0795	4	1	4	164
0.0795	4	2	4	36
0.0795625	1	2	4	57
0.0795625	4	2	4	36
0.0795625	7	1	4	57
0.079625	1	2	4	57
0.079625	4	2	4	103
0.0796875	7	1	4	36
