Time	CellId	RNTI	BWPId	SINR(dB)
0.111558	7	1	0	-1.89187
0.111571	1	2	0	61.0085
0.111621	4	2	0	10.9276
0.111621	7	1	0	-2.14227
0.111683	4	2	0	21.5261
0.111683	7	1	0	9.83385
0.111696	1	2	0	36.4221
0.111732	1	1	1	66.915
0.111746	4	2	0	32.8153
0.111746	7	1	0	6.78146
0.111759	1	2	0	36.4221
0.111763	4	2	0	30.1837
0.111786	4	1	1	51.1718
0.111808	7	1	0	38.2433
0.111871	4	2	0	11.3051
0.111871	7	1	0	-1.89187
0.111884	1	2	0	36.4221
0.111884	4	2	0	-19.4362
0.111933	7	1	0	38.6569
0.111946	1	1	1	66.0674
0.111946	1	2	0	33.1112
0.111946	4	2	0	-19.4363
0.111978	7	1	0	38.6004
0.112036	1	1	1	5.10933
0.112036	4	1	1	51.1718
0.112058	7	1	0	39.0347
0.112071	1	2	0	36.4221
0.112071	4	2	0	-19.4362
0.112121	7	1	0	38.5953
0.112183	7	1	0	39.0347
0.112196	1	2	0	35.102
0.112205	7	1	0	36.8604
0.112246	4	2	0	31.6278
0.112259	1	2	0	35.102
0.112259	7	1	0	-5.11815
0.112286	1	1	1	5.10933
0.112286	4	1	1	51.1718
0.112308	4	2	0	32.4478
0.112371	4	2	0	33.6621
0.112384	1	2	0	35.102
0.112384	7	1	0	-5.11815
0.112433	4	2	0	32.4478
0.112446	1	2	0	33.1112
0.112446	7	1	0	-5.10577
0.112496	4	2	0	33.2843
0.112536	1	1	1	5.10933
0.112536	4	1	1	51.1718
0.112558	4	2	0	33.6621
0.112571	1	2	0	36.4221
0.112576	4	2	0	30.1837
0.112621	7	1	0	38.2433
0.112683	7	1	0	39.1801
0.112696	1	2	0	36.4221
0.112696	4	2	0	-19.4362
0.112746	7	1	0	38.6569
0.112759	1	2	0	36.4221
0.112759	4	2	0	-19.4362
0.112786	1	1	1	5.10933
0.112786	4	1	1	51.1718
0.112808	7	1	0	38.6569
0.112871	7	1	0	39.1801
0.112884	1	2	0	34.9258
0.112933	4	2	0	19.6732
0.112933	7	1	0	37.9353
