time(s)	cellId	rnti	lcid	packetSize
0.5797	1	2	4	55
0.5797	4	2	4	55
0.5797	7	1	4	55
0.5797	1	1	4	80
0.579701	4	1	4	80
0.5798	1	2	4	55
0.5798	4	2	4	55
0.5798	7	1	4	55
0.5798	1	1	4	80
0.579801	4	1	4	80
0.5799	1	2	4	55
0.5799	4	2	4	55
0.5799	7	1	4	55
0.5799	1	1	4	80
0.579901	4	1	4	80
0.58	1	2	4	55
0.58	4	2	4	55
0.58	7	1	4	55
0.58	1	1	4	80
0.580001	4	1	4	80
0.5801	1	2	4	55
0.5801	4	2	4	55
0.5801	7	1	4	55
0.5801	1	1	4	80
0.580101	4	1	4	80
0.5802	1	2	4	55
0.5802	4	2	4	55
0.5802	7	1	4	55
0.5802	1	1	4	80
0.580201	4	1	4	80
0.5803	1	2	4	55
0.5803	4	2	4	55
0.5803	7	1	4	55
0.5803	1	1	4	80
0.580301	4	1	4	80
0.5804	1	2	4	55
0.5804	4	2	4	55
0.5804	7	1	4	55
0.5804	1	1	4	80
0.580401	4	1	4	80
0.5805	1	2	4	55
0.5805	4	2	4	55
0.5805	7	1	4	55
0.5805	1	1	4	80
0.580501	4	1	4	80
0.5806	1	2	4	55
0.5806	4	2	4	55
0.5806	7	1	4	55
0.5806	1	1	4	80
0.580601	4	1	4	80
0.5807	1	2	4	55
0.5807	4	2	4	55
0.5807	7	1	4	55
0.5807	1	1	4	80
0.580701	4	1	4	80
0.5808	1	2	4	55
0.5808	4	2	4	55
0.5808	7	1	4	55
0.5808	1	1	4	80
0.580801	4	1	4	80
0.5809	1	2	4	55
0.5809	4	2	4	55
0.5809	7	1	4	55
0.5809	1	1	4	80
0.580901	4	1	4	80
0.581	1	2	4	55
0.581	4	2	4	55
0.581	7	1	4	55
0.581	1	1	4	80
0.581001	4	1	4	80
0.5811	1	2	4	55
0.5811	4	2	4	55
0.5811	7	1	4	55
0.5811	1	1	4	80
0.581101	4	1	4	80
0.5812	1	2	4	55
0.5812	4	2	4	55
0.5812	7	1	4	55
0.5812	1	1	4	80
0.581201	4	1	4	80
0.5813	1	2	4	55
0.5813	4	2	4	55
0.5813	7	1	4	55
0.5813	1	1	4	80
0.581301	4	1	4	80
0.5814	1	2	4	55
0.5814	4	2	4	55
0.5814	7	1	4	55
0.5814	1	1	4	80
0.581401	4	1	4	80
0.5815	1	2	4	55
0.5815	4	2	4	55
0.5815	7	1	4	55
0.5815	1	1	4	80
0.581501	4	1	4	80
0.5816	1	2	4	55
0.5816	4	2	4	55
0.5816	7	1	4	55
0.5816	1	1	4	80
0.581601	4	1	4	80
0.5817	1	2	4	55
0.5817	4	2	4	55
0.5817	7	1	4	55
0.5817	1	1	4	80
0.581701	4	1	4	80
0.5818	1	2	4	55
0.5818	4	2	4	55
0.5818	7	1	4	55
0.5818	1	1	4	80
0.581801	4	1	4	80
0.5819	1	2	4	55
0.5819	4	2	4	55
0.5819	7	1	4	55
0.5819	1	1	4	80
0.581901	4	1	4	80
0.582	1	2	4	55
0.582	4	2	4	55
0.582	7	1	4	55
0.582	1	1	4	80
0.582001	4	1	4	80
0.5821	1	2	4	55
0.5821	4	2	4	55
0.5821	7	1	4	55
0.5821	1	1	4	80
0.582101	4	1	4	80
0.5822	1	2	4	55
0.5822	4	2	4	55
0.5822	7	1	4	55
0.5822	1	1	4	80
0.582201	4	1	4	80
0.5823	1	2	4	55
0.5823	4	2	4	55
0.5823	7	1	4	55
0.5823	1	1	4	80
0.582301	4	1	4	80
0.5824	1	2	4	55
0.5824	4	2	4	55
0.5824	7	1	4	55
0.5824	1	1	4	80
0.582401	4	1	4	80
0.5825	1	2	4	55
0.5825	4	2	4	55
0.5825	7	1	4	55
0.5825	1	1	4	80
0.582501	4	1	4	80
0.5826	1	2	4	55
0.5826	4	2	4	55
0.5826	7	1	4	55
0.5826	1	1	4	80
0.582601	4	1	4	80
0.5827	1	2	4	55
0.5827	4	2	4	55
0.5827	7	1	4	55
0.5827	1	1	4	80
0.582701	4	1	4	80
0.5828	1	2	4	55
0.5828	4	2	4	55
0.5828	7	1	4	55
0.5828	1	1	4	80
0.582801	4	1	4	80
0.5829	1	2	4	55
0.5829	4	2	4	55
0.5829	7	1	4	55
0.5829	1	1	4	80
0.582901	4	1	4	80
0.583	1	2	4	55
0.583	4	2	4	55
0.583	7	1	4	55
0.583	1	1	4	80
0.583001	4	1	4	80
0.5831	1	2	4	55
0.5831	4	2	4	55
0.5831	7	1	4	55
0.5831	1	1	4	80
0.583101	4	1	4	80
0.5832	1	2	4	55
0.5832	4	2	4	55
0.5832	7	1	4	55
0.5832	1	1	4	80
0.583201	4	1	4	80
0.5833	1	2	4	55
0.5833	4	2	4	55
0.5833	7	1	4	55
0.5833	1	1	4	80
0.583301	4	1	4	80
0.5834	1	2	4	55
0.5834	4	2	4	55
0.5834	7	1	4	55
0.5834	1	1	4	80
0.583401	4	1	4	80
0.5835	1	2	4	55
0.5835	4	2	4	55
0.5835	7	1	4	55
0.5835	1	1	4	80
0.583501	4	1	4	80
0.5836	1	2	4	55
0.5836	4	2	4	55
0.5836	7	1	4	55
0.5836	1	1	4	80
0.583601	4	1	4	80
0.5837	1	2	4	55
0.5837	4	2	4	55
0.5837	7	1	4	55
0.5837	1	1	4	80
0.583701	4	1	4	80
0.5838	1	2	4	55
0.5838	4	2	4	55
0.5838	7	1	4	55
0.5838	1	1	4	80
0.583801	4	1	4	80
0.5839	1	2	4	55
0.5839	4	2	4	55
0.5839	7	1	4	55
0.5839	1	1	4	80
0.583901	4	1	4	80
0.584	1	2	4	55
0.584	4	2	4	55
0.584	7	1	4	55
0.584	1	1	4	80
0.584001	4	1	4	80
0.5841	1	2	4	55
0.5841	4	2	4	55
0.5841	7	1	4	55
0.5841	1	1	4	80
0.584101	4	1	4	80
0.5842	1	2	4	55
0.5842	4	2	4	55
0.5842	7	1	4	55
0.5842	1	1	4	80
0.584201	4	1	4	80
0.5843	1	2	4	55
0.5843	4	2	4	55
0.5843	7	1	4	55
0.5843	1	1	4	80
0.584301	4	1	4	80
0.5844	1	2	4	55
0.5844	4	2	4	55
0.5844	7	1	4	55
0.5844	1	1	4	80
0.584401	4	1	4	80
0.5845	1	2	4	55
0.5845	4	2	4	55
0.5845	7	1	4	55
0.5845	1	1	4	80
0.584501	4	1	4	80
0.5846	1	2	4	55
0.5846	4	2	4	55
0.5846	7	1	4	55
0.5846	1	1	4	80
0.584601	4	1	4	80
0.5847	1	2	4	55
0.5847	4	2	4	55
0.5847	7	1	4	55
0.5847	1	1	4	80
0.584701	4	1	4	80
0.5848	1	2	4	55
0.5848	4	2	4	55
0.5848	7	1	4	55
0.5848	1	1	4	80
0.584801	4	1	4	80
0.5849	1	2	4	55
0.5849	4	2	4	55
0.5849	7	1	4	55
0.5849	1	1	4	80
0.584901	4	1	4	80
0.585	1	2	4	55
0.585	4	2	4	55
0.585	7	1	4	55
0.585	1	1	4	80
0.585001	4	1	4	80
0.5851	1	2	4	55
0.5851	4	2	4	55
0.5851	7	1	4	55
0.5851	1	1	4	80
0.585101	4	1	4	80
0.5852	1	2	4	55
0.5852	4	2	4	55
0.5852	7	1	4	55
0.5852	1	1	4	80
0.585201	4	1	4	80
0.5853	1	2	4	55
0.5853	4	2	4	55
0.5853	7	1	4	55
0.5853	1	1	4	80
0.585301	4	1	4	80
0.5854	1	2	4	55
0.5854	4	2	4	55
0.5854	7	1	4	55
0.5854	1	1	4	80
0.585401	4	1	4	80
0.5855	1	2	4	55
0.5855	4	2	4	55
0.5855	7	1	4	55
0.5855	1	1	4	80
0.585501	4	1	4	80
0.5856	1	2	4	55
0.5856	4	2	4	55
0.5856	7	1	4	55
0.5856	1	1	4	80
0.585601	4	1	4	80
0.5857	1	2	4	55
0.5857	4	2	4	55
0.5857	7	1	4	55
0.5857	1	1	4	80
0.585701	4	1	4	80
0.5858	1	2	4	55
0.5858	4	2	4	55
0.5858	7	1	4	55
0.5858	1	1	4	80
0.585801	4	1	4	80
0.5859	1	2	4	55
0.5859	4	2	4	55
0.5859	7	1	4	55
0.5859	1	1	4	80
0.585901	4	1	4	80
0.586	1	2	4	55
0.586	4	2	4	55
0.586	7	1	4	55
0.586	1	1	4	80
0.586001	4	1	4	80
0.5861	1	2	4	55
0.5861	4	2	4	55
0.5861	7	1	4	55
0.5861	1	1	4	80
0.586101	4	1	4	80
0.5862	1	2	4	55
0.5862	4	2	4	55
0.5862	7	1	4	55
0.5862	1	1	4	80
0.586201	4	1	4	80
0.5863	1	2	4	55
0.5863	4	2	4	55
0.5863	7	1	4	55
0.5863	1	1	4	80
0.586301	4	1	4	80
0.5864	1	2	4	55
0.5864	4	2	4	55
0.5864	7	1	4	55
0.5864	1	1	4	80
0.586401	4	1	4	80
0.5865	1	2	4	55
0.5865	4	2	4	55
0.5865	7	1	4	55
0.5865	1	1	4	80
0.586501	4	1	4	80
0.5866	1	2	4	55
0.5866	4	2	4	55
0.5866	7	1	4	55
0.5866	1	1	4	80
0.586601	4	1	4	80
0.5867	1	2	4	55
0.5867	4	2	4	55
0.5867	7	1	4	55
0.5867	1	1	4	80
0.586701	4	1	4	80
0.5868	1	2	4	55
0.5868	4	2	4	55
0.5868	7	1	4	55
0.5868	1	1	4	80
0.586801	4	1	4	80
0.5869	1	2	4	55
0.5869	4	2	4	55
0.5869	7	1	4	55
0.5869	1	1	4	80
0.586901	4	1	4	80
0.587	1	2	4	55
0.587	4	2	4	55
0.587	7	1	4	55
0.587	1	1	4	80
0.587001	4	1	4	80
0.5871	1	2	4	55
0.5871	4	2	4	55
0.5871	7	1	4	55
0.5871	1	1	4	80
0.587101	4	1	4	80
0.5872	1	2	4	55
0.5872	4	2	4	55
0.5872	7	1	4	55
0.5872	1	1	4	80
0.587201	4	1	4	80
0.5873	1	2	4	55
0.5873	4	2	4	55
0.5873	7	1	4	55
0.5873	1	1	4	80
0.587301	4	1	4	80
0.5874	1	2	4	55
0.5874	4	2	4	55
0.5874	7	1	4	55
0.5874	1	1	4	80
0.587401	4	1	4	80
0.5875	1	2	4	55
0.5875	4	2	4	55
0.5875	7	1	4	55
0.5875	1	1	4	80
0.587501	4	1	4	80
0.5876	1	2	4	55
0.5876	4	2	4	55
0.5876	7	1	4	55
0.5876	1	1	4	80
0.587601	4	1	4	80
0.5877	1	2	4	55
0.5877	4	2	4	55
0.5877	7	1	4	55
0.5877	1	1	4	80
0.587701	4	1	4	80
0.5878	1	2	4	55
0.5878	4	2	4	55
0.5878	7	1	4	55
0.5878	1	1	4	80
0.587801	4	1	4	80
0.5879	1	2	4	55
0.5879	4	2	4	55
0.5879	7	1	4	55
0.5879	1	1	4	80
0.587901	4	1	4	80
0.588	1	2	4	55
0.588	4	2	4	55
0.588	7	1	4	55
0.588	1	1	4	80
0.588001	4	1	4	80
0.5881	1	2	4	55
0.5881	4	2	4	55
0.5881	7	1	4	55
0.5881	1	1	4	80
0.588101	4	1	4	80
0.5882	1	2	4	55
0.5882	4	2	4	55
0.5882	7	1	4	55
0.5882	1	1	4	80
0.588201	4	1	4	80
0.5883	1	2	4	55
0.5883	4	2	4	55
0.5883	7	1	4	55
0.5883	1	1	4	80
0.588301	4	1	4	80
0.5884	1	2	4	55
0.5884	4	2	4	55
0.5884	7	1	4	55
0.5884	1	1	4	80
0.588401	4	1	4	80
0.5885	1	2	4	55
0.5885	4	2	4	55
0.5885	7	1	4	55
0.5885	1	1	4	80
0.588501	4	1	4	80
0.5886	1	2	4	55
0.5886	4	2	4	55
0.5886	7	1	4	55
0.5886	1	1	4	80
0.588601	4	1	4	80
0.5887	1	2	4	55
0.5887	4	2	4	55
0.5887	7	1	4	55
0.5887	1	1	4	80
0.588701	4	1	4	80
0.5888	1	2	4	55
0.5888	4	2	4	55
0.5888	7	1	4	55
0.5888	1	1	4	80
0.588801	4	1	4	80
0.5889	1	2	4	55
0.5889	4	2	4	55
0.5889	7	1	4	55
0.5889	1	1	4	80
0.588901	4	1	4	80
0.589	1	2	4	55
0.589	4	2	4	55
0.589	7	1	4	55
0.589	1	1	4	80
0.589001	4	1	4	80
0.5891	1	2	4	55
0.5891	4	2	4	55
0.5891	7	1	4	55
0.5891	1	1	4	80
0.589101	4	1	4	80
0.5892	1	2	4	55
0.5892	4	2	4	55
0.5892	7	1	4	55
0.5892	1	1	4	80
0.589201	4	1	4	80
0.5893	1	2	4	55
0.5893	4	2	4	55
0.5893	7	1	4	55
0.5893	1	1	4	80
0.589301	4	1	4	80
0.5894	1	2	4	55
0.5894	4	2	4	55
0.5894	7	1	4	55
0.5894	1	1	4	80
0.589401	4	1	4	80
0.5895	1	2	4	55
0.5895	4	2	4	55
0.5895	7	1	4	55
0.5895	1	1	4	80
0.589501	4	1	4	80
0.5896	1	2	4	55
0.5896	4	2	4	55
0.5896	7	1	4	55
0.5896	1	1	4	80
0.589601	4	1	4	80
0.5897	1	2	4	55
0.5897	4	2	4	55
0.5897	7	1	4	55
0.5897	1	1	4	80
0.589701	4	1	4	80
0.5898	1	2	4	55
0.5898	4	2	4	55
0.5898	7	1	4	55
0.5898	1	1	4	80
0.589801	4	1	4	80
0.5899	1	2	4	55
0.5899	4	2	4	55
0.5899	7	1	4	55
0.5899	1	1	4	80
0.589901	4	1	4	80
0.59	1	2	4	55
0.59	4	2	4	55
0.59	7	1	4	55
0.59	1	1	4	80
0.590001	4	1	4	80
0.5901	1	2	4	55
0.5901	4	2	4	55
0.5901	7	1	4	55
0.5901	1	1	4	80
0.590101	4	1	4	80
0.5902	1	2	4	55
0.5902	4	2	4	55
0.5902	7	1	4	55
0.5902	1	1	4	80
0.590201	4	1	4	80
0.5903	1	2	4	55
0.5903	4	2	4	55
0.5903	7	1	4	55
0.5903	1	1	4	80
0.590301	4	1	4	80
0.5904	1	2	4	55
0.5904	4	2	4	55
0.5904	7	1	4	55
0.5904	1	1	4	80
0.590401	4	1	4	80
0.5905	1	2	4	55
0.5905	4	2	4	55
0.5905	7	1	4	55
0.5905	1	1	4	80
0.590501	4	1	4	80
0.5906	1	2	4	55
0.5906	4	2	4	55
0.5906	7	1	4	55
0.5906	1	1	4	80
0.590601	4	1	4	80
0.5907	1	2	4	55
0.5907	4	2	4	55
0.5907	7	1	4	55
0.5907	1	1	4	80
0.590701	4	1	4	80
0.5908	1	2	4	55
0.5908	4	2	4	55
0.5908	7	1	4	55
0.5908	1	1	4	80
0.590801	4	1	4	80
0.5909	1	2	4	55
0.5909	4	2	4	55
0.5909	7	1	4	55
0.5909	1	1	4	80
0.590901	4	1	4	80
0.591	1	2	4	55
0.591	4	2	4	55
0.591	7	1	4	55
0.591	1	1	4	80
0.591001	4	1	4	80
0.5911	1	2	4	55
0.5911	4	2	4	55
0.5911	7	1	4	55
0.5911	1	1	4	80
0.591101	4	1	4	80
0.5912	1	2	4	55
0.5912	4	2	4	55
0.5912	7	1	4	55
0.5912	1	1	4	80
0.591201	4	1	4	80
0.5913	1	2	4	55
0.5913	4	2	4	55
0.5913	7	1	4	55
0.5913	1	1	4	80
0.591301	4	1	4	80
0.5914	1	2	4	55
0.5914	4	2	4	55
0.5914	7	1	4	55
0.5914	1	1	4	80
0.591401	4	1	4	80
0.5915	1	2	4	55
0.5915	4	2	4	55
0.5915	7	1	4	55
0.5915	1	1	4	80
0.591501	4	1	4	80
0.5916	1	2	4	55
0.5916	4	2	4	55
0.5916	7	1	4	55
0.5916	1	1	4	80
0.591601	4	1	4	80
0.5917	1	2	4	55
0.5917	4	2	4	55
0.5917	7	1	4	55
0.5917	1	1	4	80
0.591701	4	1	4	80
0.5918	1	2	4	55
0.5918	4	2	4	55
0.5918	7	1	4	55
0.5918	1	1	4	80
0.591801	4	1	4	80
0.5919	1	2	4	55
0.5919	4	2	4	55
0.5919	7	1	4	55
0.5919	1	1	4	80
0.591901	4	1	4	80
0.592	1	2	4	55
0.592	4	2	4	55
0.592	7	1	4	55
0.592	1	1	4	80
0.592001	4	1	4	80
0.5921	1	2	4	55
0.5921	4	2	4	55
0.5921	7	1	4	55
0.5921	1	1	4	80
0.592101	4	1	4	80
0.5922	1	2	4	55
0.5922	4	2	4	55
0.5922	7	1	4	55
0.5922	1	1	4	80
0.592201	4	1	4	80
0.5923	1	2	4	55
0.5923	4	2	4	55
0.5923	7	1	4	55
0.5923	1	1	4	80
0.592301	4	1	4	80
0.5924	1	2	4	55
0.5924	4	2	4	55
0.5924	7	1	4	55
0.5924	1	1	4	80
0.592401	4	1	4	80
0.5925	1	2	4	55
0.5925	4	2	4	55
0.5925	7	1	4	55
0.5925	1	1	4	80
0.592501	4	1	4	80
0.5926	1	2	4	55
0.5926	4	2	4	55
0.5926	7	1	4	55
0.5926	1	1	4	80
0.592601	4	1	4	80
0.5927	1	2	4	55
0.5927	4	2	4	55
0.5927	7	1	4	55
0.5927	1	1	4	80
0.592701	4	1	4	80
0.5928	1	2	4	55
0.5928	4	2	4	55
0.5928	7	1	4	55
0.5928	1	1	4	80
0.592801	4	1	4	80
0.5929	1	2	4	55
0.5929	4	2	4	55
0.5929	7	1	4	55
0.5929	1	1	4	80
0.592901	4	1	4	80
0.593	1	2	4	55
0.593	4	2	4	55
0.593	7	1	4	55
0.593	1	1	4	80
0.593001	4	1	4	80
0.5931	1	2	4	55
0.5931	4	2	4	55
0.5931	7	1	4	55
0.5931	1	1	4	80
0.593101	4	1	4	80
0.5932	1	2	4	55
0.5932	4	2	4	55
0.5932	7	1	4	55
0.5932	1	1	4	80
0.593201	4	1	4	80
0.5933	1	2	4	55
0.5933	4	2	4	55
0.5933	7	1	4	55
0.5933	1	1	4	80
0.593301	4	1	4	80
0.5934	1	2	4	55
0.5934	4	2	4	55
0.5934	7	1	4	55
0.5934	1	1	4	80
0.593401	4	1	4	80
0.5935	1	2	4	55
0.5935	4	2	4	55
0.5935	7	1	4	55
0.5935	1	1	4	80
0.593501	4	1	4	80
0.5936	1	2	4	55
0.5936	4	2	4	55
0.5936	7	1	4	55
0.5936	1	1	4	80
0.593601	4	1	4	80
0.5937	1	2	4	55
0.5937	4	2	4	55
0.5937	7	1	4	55
0.5937	1	1	4	80
0.593701	4	1	4	80
0.5938	1	2	4	55
0.5938	4	2	4	55
0.5938	7	1	4	55
0.5938	1	1	4	80
0.593801	4	1	4	80
0.5939	1	2	4	55
0.5939	4	2	4	55
0.5939	7	1	4	55
0.5939	1	1	4	80
0.593901	4	1	4	80
0.594	1	2	4	55
0.594	4	2	4	55
0.594	7	1	4	55
0.594	1	1	4	80
0.594001	4	1	4	80
0.5941	1	2	4	55
0.5941	4	2	4	55
0.5941	7	1	4	55
0.5941	1	1	4	80
0.594101	4	1	4	80
0.5942	1	2	4	55
0.5942	4	2	4	55
0.5942	7	1	4	55
0.5942	1	1	4	80
0.594201	4	1	4	80
0.5943	1	2	4	55
0.5943	4	2	4	55
0.5943	7	1	4	55
0.5943	1	1	4	80
0.594301	4	1	4	80
0.5944	1	2	4	55
0.5944	4	2	4	55
0.5944	7	1	4	55
0.5944	1	1	4	80
0.594401	4	1	4	80
0.5945	1	2	4	55
0.5945	4	2	4	55
0.5945	7	1	4	55
0.5945	1	1	4	80
0.594501	4	1	4	80
0.5946	1	2	4	55
0.5946	4	2	4	55
0.5946	7	1	4	55
0.5946	1	1	4	80
0.594601	4	1	4	80
0.5947	1	2	4	55
0.5947	4	2	4	55
0.5947	7	1	4	55
0.5947	1	1	4	80
0.594701	4	1	4	80
0.5948	1	2	4	55
0.5948	4	2	4	55
0.5948	7	1	4	55
0.5948	1	1	4	80
0.594801	4	1	4	80
0.5949	1	2	4	55
0.5949	4	2	4	55
0.5949	7	1	4	55
0.5949	1	1	4	80
0.594901	4	1	4	80
0.595	1	2	4	55
0.595	4	2	4	55
0.595	7	1	4	55
0.595	1	1	4	80
0.595001	4	1	4	80
0.5951	1	2	4	55
0.5951	4	2	4	55
0.5951	7	1	4	55
0.5951	1	1	4	80
0.595101	4	1	4	80
0.5952	1	2	4	55
0.5952	4	2	4	55
0.5952	7	1	4	55
0.5952	1	1	4	80
0.595201	4	1	4	80
0.5953	1	2	4	55
0.5953	4	2	4	55
0.5953	7	1	4	55
0.5953	1	1	4	80
0.595301	4	1	4	80
0.5954	1	2	4	55
0.5954	4	2	4	55
0.5954	7	1	4	55
0.5954	1	1	4	80
0.595401	4	1	4	80
0.5955	1	2	4	55
0.5955	4	2	4	55
0.5955	7	1	4	55
0.5955	1	1	4	80
0.595501	4	1	4	80
0.5956	1	2	4	55
0.5956	4	2	4	55
0.5956	7	1	4	55
0.5956	1	1	4	80
0.595601	4	1	4	80
0.5957	1	2	4	55
0.5957	4	2	4	55
0.5957	7	1	4	55
0.5957	1	1	4	80
0.595701	4	1	4	80
0.5958	1	2	4	55
0.5958	4	2	4	55
0.5958	7	1	4	55
0.5958	1	1	4	80
0.595801	4	1	4	80
0.5959	1	2	4	55
0.5959	4	2	4	55
0.5959	7	1	4	55
0.5959	1	1	4	80
0.595901	4	1	4	80
0.596	1	2	4	55
0.596	4	2	4	55
0.596	7	1	4	55
0.596	1	1	4	80
0.596001	4	1	4	80
0.5961	1	2	4	55
0.5961	4	2	4	55
0.5961	7	1	4	55
0.5961	1	1	4	80
0.596101	4	1	4	80
0.5962	1	2	4	55
0.5962	4	2	4	55
0.5962	7	1	4	55
0.5962	1	1	4	80
0.596201	4	1	4	80
0.5963	1	2	4	55
0.5963	4	2	4	55
0.5963	7	1	4	55
0.5963	1	1	4	80
0.596301	4	1	4	80
0.5964	1	2	4	55
0.5964	4	2	4	55
0.5964	7	1	4	55
0.5964	1	1	4	80
0.596401	4	1	4	80
0.5965	1	2	4	55
0.5965	4	2	4	55
0.5965	7	1	4	55
0.5965	1	1	4	80
0.596501	4	1	4	80
0.5966	1	2	4	55
0.5966	4	2	4	55
0.5966	7	1	4	55
0.5966	1	1	4	80
0.596601	4	1	4	80
0.5967	1	2	4	55
0.5967	4	2	4	55
0.5967	7	1	4	55
0.5967	1	1	4	80
0.596701	4	1	4	80
0.5968	1	2	4	55
0.5968	4	2	4	55
0.5968	7	1	4	55
0.5968	1	1	4	80
0.596801	4	1	4	80
0.5969	1	2	4	55
0.5969	4	2	4	55
0.5969	7	1	4	55
0.5969	1	1	4	80
0.596901	4	1	4	80
0.597	1	2	4	55
0.597	4	2	4	55
0.597	7	1	4	55
0.597	1	1	4	80
0.597001	4	1	4	80
0.5971	1	2	4	55
0.5971	4	2	4	55
0.5971	7	1	4	55
0.5971	1	1	4	80
0.597101	4	1	4	80
0.5972	1	2	4	55
0.5972	4	2	4	55
0.5972	7	1	4	55
0.5972	1	1	4	80
0.597201	4	1	4	80
0.5973	1	2	4	55
0.5973	4	2	4	55
0.5973	7	1	4	55
0.5973	1	1	4	80
0.597301	4	1	4	80
0.5974	1	2	4	55
0.5974	4	2	4	55
0.5974	7	1	4	55
0.5974	1	1	4	80
0.597401	4	1	4	80
0.5975	1	2	4	55
0.5975	4	2	4	55
0.5975	7	1	4	55
0.5975	1	1	4	80
0.597501	4	1	4	80
0.5976	1	2	4	55
0.5976	4	2	4	55
0.5976	7	1	4	55
0.5976	1	1	4	80
0.597601	4	1	4	80
0.5977	1	2	4	55
0.5977	4	2	4	55
0.5977	7	1	4	55
0.5977	1	1	4	80
0.597701	4	1	4	80
0.5978	1	2	4	55
0.5978	4	2	4	55
0.5978	7	1	4	55
0.5978	1	1	4	80
0.597801	4	1	4	80
0.5979	1	2	4	55
0.5979	4	2	4	55
0.5979	7	1	4	55
0.5979	1	1	4	80
0.597901	4	1	4	80
0.598	1	2	4	55
0.598	4	2	4	55
0.598	7	1	4	55
0.598	1	1	4	80
0.598001	4	1	4	80
0.5981	1	2	4	55
0.5981	4	2	4	55
0.5981	7	1	4	55
0.5981	1	1	4	80
0.598101	4	1	4	80
0.5982	1	2	4	55
0.5982	4	2	4	55
0.5982	7	1	4	55
0.5982	1	1	4	80
0.598201	4	1	4	80
0.5983	1	2	4	55
0.5983	4	2	4	55
0.5983	7	1	4	55
0.5983	1	1	4	80
0.598301	4	1	4	80
0.5984	1	2	4	55
0.5984	4	2	4	55
0.5984	7	1	4	55
0.5984	1	1	4	80
0.598401	4	1	4	80
0.5985	1	2	4	55
0.5985	4	2	4	55
0.5985	7	1	4	55
0.5985	1	1	4	80
0.598501	4	1	4	80
0.5986	1	2	4	55
0.5986	4	2	4	55
0.5986	7	1	4	55
0.5986	1	1	4	80
0.598601	4	1	4	80
0.5987	1	2	4	55
0.5987	4	2	4	55
0.5987	7	1	4	55
0.5987	1	1	4	80
0.598701	4	1	4	80
0.5988	1	2	4	55
0.5988	4	2	4	55
0.5988	7	1	4	55
0.5988	1	1	4	80
0.598801	4	1	4	80
0.5989	1	2	4	55
0.5989	4	2	4	55
0.5989	7	1	4	55
0.5989	1	1	4	80
0.598901	4	1	4	80
0.599	1	2	4	55
0.599	4	2	4	55
0.599	7	1	4	55
0.599	1	1	4	80
0.599001	4	1	4	80
0.5991	1	2	4	55
0.5991	4	2	4	55
0.5991	7	1	4	55
0.5991	1	1	4	80
0.599101	4	1	4	80
0.5992	1	2	4	55
0.5992	4	2	4	55
0.5992	7	1	4	55
0.5992	1	1	4	80
0.599201	4	1	4	80
0.5993	1	2	4	55
0.5993	4	2	4	55
0.5993	7	1	4	55
0.5993	1	1	4	80
0.599301	4	1	4	80
0.5994	1	2	4	55
0.5994	4	2	4	55
0.5994	7	1	4	55
0.5994	1	1	4	80
0.599401	4	1	4	80
0.5995	1	2	4	55
0.5995	4	2	4	55
0.5995	7	1	4	55
0.5995	1	1	4	80
0.599501	4	1	4	80
0.5996	1	2	4	55
0.5996	4	2	4	55
0.5996	7	1	4	55
0.5996	1	1	4	80
0.599601	4	1	4	80
0.5997	1	2	4	55
0.5997	4	2	4	55
0.5997	7	1	4	55
0.5997	1	1	4	80
0.599701	4	1	4	80
0.5998	1	2	4	55
0.5998	4	2	4	55
0.5998	7	1	4	55
0.5998	1	1	4	80
0.599801	4	1	4	80
0.5999	1	2	4	55
0.5999	4	2	4	55
0.5999	7	1	4	55
0.5999	1	1	4	80
0.599901	4	1	4	80
0.6	1	2	4	55
0.6	4	2	4	55
0.6	7	1	4	55
0.6	1	1	4	80
0.600001	4	1	4	80
0.6001	1	2	4	55
0.6001	4	2	4	55
0.6001	7	1	4	55
0.6001	1	1	4	80
0.600101	4	1	4	80
0.6002	1	2	4	55
0.6002	4	2	4	55
0.6002	7	1	4	55
0.6002	1	1	4	80
0.600201	4	1	4	80
0.6003	1	2	4	55
0.6003	4	2	4	55
0.6003	7	1	4	55
0.6003	1	1	4	80
0.600301	4	1	4	80
0.6004	1	2	4	55
0.6004	4	2	4	55
0.6004	7	1	4	55
0.6004	1	1	4	80
0.600401	4	1	4	80
0.6005	1	2	4	55
0.6005	4	2	4	55
0.6005	7	1	4	55
0.6005	1	1	4	80
0.600501	4	1	4	80
0.6006	1	2	4	55
0.6006	4	2	4	55
0.6006	7	1	4	55
0.6006	1	1	4	80
0.600601	4	1	4	80
0.6007	1	2	4	55
0.6007	4	2	4	55
0.6007	7	1	4	55
0.6007	1	1	4	80
0.600701	4	1	4	80
0.6008	1	2	4	55
0.6008	4	2	4	55
0.6008	7	1	4	55
0.6008	1	1	4	80
0.600801	4	1	4	80
0.6009	1	2	4	55
0.6009	4	2	4	55
0.6009	7	1	4	55
0.6009	1	1	4	80
0.600901	4	1	4	80
0.601	1	2	4	55
0.601	4	2	4	55
0.601	7	1	4	55
0.601	1	1	4	80
0.601001	4	1	4	80
0.6011	1	2	4	55
0.6011	4	2	4	55
0.6011	7	1	4	55
0.6011	1	1	4	80
0.601101	4	1	4	80
0.6012	1	2	4	55
0.6012	4	2	4	55
0.6012	7	1	4	55
0.6012	1	1	4	80
0.601201	4	1	4	80
0.6013	1	2	4	55
0.6013	4	2	4	55
