Time(sec)	CellId	BwpId	IMSI	pathLoss(dB)
0.10375	4	1	5	-85.8889
0.10375	4	1	6	-83.4759
0.10375	1	0	3	-81.3827
0.10375	1	0	4	-86.0218
0.10375	4	0	5	-85.8271
0.10375	4	0	6	-83.4141
0.10375	7	0	8	-80.8887
0.103754	1	0	3	-81.3827
0.103754	1	0	4	-86.0218
0.103754	4	0	5	-85.8271
0.103754	4	0	6	-83.4141
0.103754	7	0	8	-80.8887
0.103768	1	1	3	-81.4445
0.103768	1	1	4	-86.0836
0.103768	4	1	5	-85.8889
0.103768	4	1	6	-83.4759
0.103813	4	0	5	-85.8271
0.103813	4	0	6	-83.4141
0.103817	4	0	5	-85.8271
0.103817	4	0	6	-83.4141
0.103875	1	0	3	-81.3827
0.103875	1	0	4	-86.0218
0.103875	4	0	5	-85.8271
0.103875	4	0	6	-83.4141
0.103875	7	0	8	-80.8887
0.103879	1	0	3	-81.3827
0.103879	1	0	4	-86.0218
0.103879	4	0	5	-85.8271
0.103879	4	0	6	-83.4141
0.103879	7	0	8	-80.8887
0.103938	1	0	3	-81.3827
0.103938	1	0	4	-86.0218
0.103938	4	0	5	-85.8271
0.103938	4	0	6	-83.4141
0.103938	7	0	8	-80.8887
0.103942	1	0	3	-81.3827
0.103942	1	0	4	-86.0218
0.103942	4	0	5	-85.8271
0.103942	4	0	6	-83.4141
0.103942	7	0	8	-80.8887
0.104	1	1	3	-81.4445
0.104	1	1	4	-86.0836
0.104	4	1	5	-85.8889
0.104	4	1	6	-83.4759
0.104018	1	1	3	-81.4445
0.104018	1	1	4	-86.0836
0.104018	4	1	5	-85.8889
0.104018	4	1	6	-83.4759
0.104063	1	0	3	-81.3827
0.104063	1	0	4	-86.0218
0.104063	4	0	5	-85.8271
0.104063	4	0	6	-83.4141
0.104063	7	0	8	-80.8887
0.104067	1	0	3	-81.3827
0.104067	1	0	4	-86.0218
0.104067	4	0	5	-85.8271
0.104067	4	0	6	-83.4141
0.104067	7	0	8	-80.8887
0.104125	4	0	5	-85.8271
0.104125	4	0	6	-83.4141
0.104125	7	0	8	-80.8887
0.104129	4	0	5	-85.8271
0.104129	4	0	6	-83.4141
0.104129	7	0	8	-80.8887
0.104188	1	0	3	-81.3827
0.104188	1	0	4	-86.0218
0.104188	4	0	5	-85.8271
0.104188	4	0	6	-83.4141
0.104188	7	0	8	-80.8887
0.104192	1	0	3	-81.3827
0.104192	1	0	4	-86.0218
0.104192	4	0	5	-85.8271
0.104192	4	0	6	-83.4141
0.104192	7	0	8	-80.8887
0.10425	1	1	3	-81.4445
0.10425	1	1	4	-86.0836
0.10425	4	1	5	-85.8889
0.10425	4	1	6	-83.4759
0.10425	1	0	3	-81.3827
0.10425	1	0	4	-86.0218
0.10425	4	0	5	-85.8271
0.10425	4	0	6	-83.4141
0.10425	7	0	8	-80.8887
0.104254	1	0	3	-81.3827
0.104254	1	0	4	-86.0218
0.104254	4	0	5	-85.8271
0.104254	4	0	6	-83.4141
0.104254	7	0	8	-80.8887
0.104268	1	1	3	-81.4445
0.104268	1	1	4	-86.0836
0.104268	4	1	5	-85.8889
0.104268	4	1	6	-83.4759
0.104313	4	0	5	-85.8271
0.104313	4	0	6	-83.4141
0.104317	4	0	5	-85.8271
0.104317	4	0	6	-83.4141
0.104375	1	0	3	-81.3827
0.104375	1	0	4	-86.0218
0.104375	4	0	5	-85.8271
0.104375	4	0	6	-83.4141
0.104375	7	0	8	-80.8887
0.104379	1	0	3	-81.3827
0.104379	1	0	4	-86.0218
0.104379	4	0	5	-85.8271
0.104379	4	0	6	-83.4141
0.104379	7	0	8	-80.8887
0.104438	1	0	3	-81.3827
0.104438	1	0	4	-86.0218
0.104438	4	0	5	-85.8271
0.104438	4	0	6	-83.4141
0.104438	7	0	8	-80.8887
0.104442	1	0	3	-81.3827
0.104442	1	0	4	-86.0218
0.104442	4	0	5	-85.8271
0.104442	4	0	6	-83.4141
0.104442	7	0	8	-80.8887
0.1045	1	1	3	-81.4445
0.1045	1	1	4	-86.0836
0.1045	4	1	5	-85.8889
0.1045	4	1	6	-83.4759
0.1045	4	0	5	-85.8271
0.1045	4	0	6	-83.4141
0.104504	4	0	5	-85.8271
0.104504	4	0	6	-83.4141
0.104518	1	1	3	-81.4445
0.104518	1	1	4	-86.0836
0.104518	4	1	5	-85.8889
0.104518	4	1	6	-83.4759
0.104563	1	0	3	-81.3827
0.104563	1	0	4	-86.0218
0.104563	4	0	5	-85.8271
0.104563	4	0	6	-83.4141
0.104563	7	0	8	-80.8887
0.104567	1	0	3	-81.3827
0.104567	1	0	4	-86.0218
0.104567	4	0	5	-85.8271
0.104567	4	0	6	-83.4141
0.104567	7	0	8	-80.8887
0.104625	4	0	5	-85.8271
0.104625	4	0	6	-83.4141
0.104629	4	0	5	-85.8271
0.104629	4	0	6	-83.4141
0.104688	1	0	3	-81.3827
0.104688	1	0	4	-86.0218
0.104688	4	0	5	-85.8271
0.104688	4	0	6	-83.4141
0.104688	7	0	8	-80.8887
0.104692	1	0	3	-81.3827
0.104692	1	0	4	-86.0218
0.104692	4	0	5	-85.8271
0.104692	4	0	6	-83.4141
0.104692	7	0	8	-80.8887
0.10475	1	1	3	-81.4445
0.10475	1	1	4	-86.0836
0.10475	4	1	5	-85.8889
0.10475	4	1	6	-83.4759
0.10475	1	0	3	-81.3827
0.10475	1	0	4	-86.0218
0.10475	4	0	5	-85.8271
0.10475	4	0	6	-83.4141
0.10475	7	0	8	-80.8887
0.104754	1	0	3	-81.3827
0.104754	1	0	4	-86.0218
0.104754	4	0	5	-85.8271
0.104754	4	0	6	-83.4141
0.104754	7	0	8	-80.8887
0.104768	1	1	3	-81.4445
0.104768	1	1	4	-86.0836
0.104768	4	1	5	-85.8889
0.104768	4	1	6	-83.4759
0.104813	4	0	5	-85.8271
0.104813	4	0	6	-83.4141
0.104817	4	0	5	-85.8271
0.104817	4	0	6	-83.4141
0.104875	1	0	3	-81.3827
0.104875	1	0	4	-86.0218
0.104875	4	0	5	-85.8271
0.104875	4	0	6	-83.4141
0.104875	7	0	8	-80.8887
0.104879	1	0	3	-81.3827
0.104879	1	0	4	-86.0218
0.104879	4	0	5	-85.8271
0.104879	4	0	6	-83.4141
0.104879	7	0	8	-80.8887
0.104938	1	0	3	-81.3827
0.104938	1	0	4	-86.0218
0.104938	4	0	5	-85.8271
0.104938	4	0	6	-83.4141
0.104938	7	0	8	-80.8887
0.104942	1	0	3	-81.3827
0.104942	1	0	4	-86.0218
0.104942	4	0	5	-85.8271
0.104942	4	0	6	-83.4141
0.104942	7	0	8	-80.8887
0.105	1	1	3	-81.4445
0.105	1	1	4	-86.0836
0.105	4	1	5	-85.8889
0.105	4	1	6	-83.4759
0.105	1	0	3	-81.3827
0.105	1	0	4	-86.0218
0.105	4	0	5	-85.8271
0.105	4	0	6	-83.4141
0.105	7	0	8	-80.8887
0.105004	7	0	8	-80.8887
0.105018	1	1	3	-81.4445
0.105018	1	1	4	-86.0836
0.105018	4	1	5	-85.8889
0.105018	4	1	6	-83.4759
0.105063	1	0	3	-81.3827
0.105063	1	0	4	-86.0218
0.105063	4	0	5	-85.8271
0.105063	4	0	6	-83.4141
0.105063	7	0	8	-80.8887
0.105067	1	0	3	-81.3827
0.105067	1	0	4	-86.0218
0.105067	4	0	5	-85.8271
0.105067	4	0	6	-83.4141
0.105067	7	0	8	-80.8887
0.105125	4	0	5	-85.8271
0.105125	4	0	6	-83.4141
0.105125	7	0	8	-80.8887
0.105129	4	0	5	-85.8271
0.105129	4	0	6	-83.4141
0.105129	7	0	8	-80.8887
0.105188	1	0	3	-81.3827
0.105188	1	0	4	-86.0218
0.105188	4	0	5	-85.8271
0.105188	4	0	6	-83.4141
0.105188	7	0	8	-80.8887
0.105192	1	0	3	-81.3827
0.105192	1	0	4	-86.0218
0.105192	4	0	5	-85.8271
0.105192	4	0	6	-83.4141
0.105192	7	0	8	-80.8887
0.10525	1	1	3	-81.4445
0.10525	1	1	4	-86.0836
0.10525	4	1	5	-85.8889
0.10525	4	1	6	-83.4759
0.10525	1	0	3	-81.3827
0.10525	1	0	4	-86.0218
0.10525	4	0	5	-85.8271
0.10525	4	0	6	-83.4141
0.10525	7	0	8	-80.8887
0.105254	1	0	3	-81.3827
0.105254	1	0	4	-86.0218
0.105254	4	0	5	-85.8271
0.105254	4	0	6	-83.4141
0.105254	7	0	8	-80.8887
0.105268	1	1	3	-81.4445
0.105268	1	1	4	-86.0836
0.105268	4	1	5	-85.8889
0.105268	4	1	6	-83.4759
0.105313	4	0	5	-85.8271
0.105313	4	0	6	-83.4141
0.105317	4	0	5	-85.8271
0.105317	4	0	6	-83.4141
0.105375	1	0	3	-81.3827
0.105375	1	0	4	-86.0218
0.105375	4	0	5	-85.8271
0.105375	4	0	6	-83.4141
0.105375	7	0	8	-80.8887
0.105379	1	0	3	-81.3827
0.105379	1	0	4	-86.0218
0.105379	4	0	5	-85.8271
0.105379	4	0	6	-83.4141
0.105379	7	0	8	-80.8887
0.105438	1	0	3	-81.3827
0.105438	1	0	4	-86.0218
0.105438	4	0	5	-85.8271
0.105438	4	0	6	-83.4141
0.105438	7	0	8	-80.8887
0.105442	1	0	3	-81.3827
0.105442	1	0	4	-86.0218
0.105442	4	0	5	-85.8271
0.105442	4	0	6	-83.4141
0.105442	7	0	8	-80.8887
0.1055	1	1	3	-81.4445
0.1055	1	1	4	-86.0836
0.1055	4	1	5	-85.8889
0.1055	4	1	6	-83.4759
0.105518	1	1	3	-81.4445
0.105518	1	1	4	-86.0836
0.105518	4	1	5	-85.8889
0.105518	4	1	6	-83.4759
0.105563	1	0	3	-81.3827
0.105563	1	0	4	-86.0218
0.105563	4	0	5	-85.8271
0.105563	4	0	6	-83.4141
0.105563	7	0	8	-80.8887
0.105567	1	0	3	-81.3827
0.105567	1	0	4	-86.0218
0.105567	4	0	5	-85.8271
0.105567	4	0	6	-83.4141
0.105567	7	0	8	-80.8887
0.105625	4	0	5	-85.8271
0.105625	4	0	6	-83.4141
0.105625	7	0	8	-80.8887
0.105629	4	0	5	-85.8271
0.105629	4	0	6	-83.4141
0.105629	7	0	8	-80.8887
0.105688	1	0	3	-81.3827
0.105688	1	0	4	-86.0218
0.105688	4	0	5	-85.8271
0.105688	4	0	6	-83.4141
0.105688	7	0	8	-80.8887
0.105692	1	0	3	-81.3827
0.105692	1	0	4	-86.0218
0.105692	4	0	5	-85.8271
0.105692	4	0	6	-83.4141
0.105692	7	0	8	-80.8887
0.10575	1	1	3	-81.4445
0.10575	1	1	4	-86.0836
0.10575	4	1	5	-85.8889
0.10575	4	1	6	-83.4759
0.10575	1	0	3	-81.3827
0.10575	1	0	4	-86.0218
0.10575	4	0	5	-85.8271
0.10575	4	0	6	-83.4141
0.10575	7	0	8	-80.8887
0.105754	1	0	3	-81.3827
0.105754	1	0	4	-86.0218
0.105754	4	0	5	-85.8271
0.105754	4	0	6	-83.4141
0.105754	7	0	8	-80.8887
0.105768	1	1	3	-81.4445
0.105768	1	1	4	-86.0836
0.105768	4	1	5	-85.8889
0.105768	4	1	6	-83.4759
0.105813	1	0	3	-81.3827
0.105813	1	0	4	-86.0218
0.105813	4	0	5	-85.8271
0.105813	4	0	6	-83.4141
0.105817	4	0	5	-85.8271
0.105817	4	0	6	-83.4141
0.105875	1	0	3	-81.3827
0.105875	1	0	4	-86.0218
0.105875	4	0	5	-85.8271
0.105875	4	0	6	-83.4141
0.105875	7	0	8	-80.8887
0.105879	1	0	3	-81.3827
0.105879	1	0	4	-86.0218
0.105879	4	0	5	-85.8271
0.105879	4	0	6	-83.4141
0.105879	7	0	8	-80.8887
0.105938	1	0	3	-81.3827
0.105938	1	0	4	-86.0218
0.105938	4	0	5	-85.8271
0.105938	4	0	6	-83.4141
0.105938	7	0	8	-80.8887
0.105942	1	0	3	-81.3827
0.105942	1	0	4	-86.0218
0.105942	4	0	5	-85.8271
0.105942	4	0	6	-83.4141
0.105942	7	0	8	-80.8887
0.106	1	1	3	-81.4445
0.106	1	1	4	-86.0836
0.106	4	1	5	-85.8889
0.106	4	1	6	-83.4759
0.106	4	0	5	-85.8271
0.106	4	0	6	-83.4141
0.106	7	0	8	-80.8887
0.106004	4	0	5	-85.8271
0.106004	4	0	6	-83.4141
0.106004	7	0	8	-80.8887
0.106018	1	1	3	-81.4445
0.106018	1	1	4	-86.0836
0.106018	4	1	5	-85.8889
0.106018	4	1	6	-83.4759
0.106063	1	0	3	-81.3827
0.106063	1	0	4	-86.0218
0.106063	4	0	5	-85.8271
0.106063	4	0	6	-83.4141
0.106063	7	0	8	-80.8887
0.106067	1	0	3	-81.3827
0.106067	1	0	4	-86.0218
0.106067	4	0	5	-85.8271
0.106067	4	0	6	-83.4141
0.106067	7	0	8	-80.8887
0.106125	4	0	5	-85.8271
0.106125	4	0	6	-83.4141
0.106125	7	0	8	-80.8887
0.106129	4	0	5	-85.8271
0.106129	4	0	6	-83.4141
0.106129	7	0	8	-80.8887
0.106188	1	0	3	-81.3827
0.106188	1	0	4	-86.0218
0.106188	4	0	5	-85.8271
0.106188	4	0	6	-83.4141
0.106188	7	0	8	-80.8887
0.106192	1	0	3	-81.3827
0.106192	1	0	4	-86.0218
0.106192	4	0	5	-85.8271
0.106192	4	0	6	-83.4141
0.106192	7	0	8	-80.8887
0.10625	1	1	3	-81.4445
0.10625	1	1	4	-86.0836
0.10625	4	1	5	-85.8889
0.10625	4	1	6	-83.4759
0.10625	1	0	3	-81.3827
0.10625	1	0	4	-86.0218
0.10625	4	0	5	-85.8271
0.10625	4	0	6	-83.4141
0.10625	7	0	8	-80.8887
0.106254	1	0	3	-81.3827
0.106254	1	0	4	-86.0218
0.106254	4	0	5	-85.8271
0.106254	4	0	6	-83.4141
0.106254	7	0	8	-80.8887
0.106268	1	1	3	-81.4445
0.106268	1	1	4	-86.0836
0.106268	4	1	5	-85.8889
0.106268	4	1	6	-83.4759
0.106313	4	0	5	-85.8271
0.106313	4	0	6	-83.4141
0.106313	7	0	8	-80.8887
0.106317	4	0	5	-85.8271
0.106317	4	0	6	-83.4141
0.106317	7	0	8	-80.8887
0.106375	1	0	3	-81.3827
0.106375	1	0	4	-86.0218
0.106375	4	0	5	-85.8271
0.106375	4	0	6	-83.4141
0.106375	7	0	8	-80.8887
0.106379	1	0	3	-81.3827
0.106379	1	0	4	-86.0218
0.106379	4	0	5	-85.8271
0.106379	4	0	6	-83.4141
0.106379	7	0	8	-80.8887
0.106438	1	0	3	-81.3827
0.106438	1	0	4	-86.0218
0.106438	4	0	5	-85.8271
0.106438	4	0	6	-83.4141
0.106438	7	0	8	-80.8887
0.106442	1	0	3	-81.3827
0.106442	1	0	4	-86.0218
0.106442	4	0	5	-85.8271
0.106442	4	0	6	-83.4141
0.106442	7	0	8	-80.8887
0.1065	1	1	3	-81.4445
0.1065	1	1	4	-86.0836
0.1065	4	1	5	-85.8889
0.1065	4	1	6	-83.4759
0.1065	7	0	8	-80.8887
0.106504	7	0	8	-80.8887
0.106518	1	1	3	-81.4445
0.106518	1	1	4	-86.0836
0.106518	4	1	5	-85.8889
0.106518	4	1	6	-83.4759
0.106563	1	0	3	-81.3827
0.106563	1	0	4	-86.0218
0.106563	4	0	5	-85.8271
0.106563	4	0	6	-83.4141
0.106563	7	0	8	-80.8887
0.106567	1	0	3	-81.3827
0.106567	1	0	4	-86.0218
0.106567	4	0	5	-85.8271
0.106567	4	0	6	-83.4141
0.106567	7	0	8	-80.8887
0.106625	7	0	8	-80.8887
0.106629	7	0	8	-80.8887
0.106688	1	0	3	-81.3827
0.106688	1	0	4	-86.0218
0.106688	4	0	5	-85.8271
0.106688	4	0	6	-83.4141
0.106688	7	0	8	-80.8887
0.106692	1	0	3	-81.3827
0.106692	1	0	4	-86.0218
0.106692	4	0	5	-85.8271
0.106692	4	0	6	-83.4141
0.106692	7	0	8	-80.8887
0.10675	1	1	3	-81.4445
0.10675	1	1	4	-86.0836
0.10675	4	1	5	-85.8889
0.10675	4	1	6	-83.4759
0.10675	1	0	3	-81.3827
0.10675	1	0	4	-86.0218
0.10675	4	0	5	-85.8271
0.10675	4	0	6	-83.4141
0.10675	7	0	8	-80.8887
0.106754	1	0	3	-81.3827
0.106754	1	0	4	-86.0218
0.106754	4	0	5	-85.8271
0.106754	4	0	6	-83.4141
0.106754	7	0	8	-80.8887
0.106768	1	1	3	-81.4445
0.106768	1	1	4	-86.0836
0.106768	4	1	5	-85.8889
0.106768	4	1	6	-83.4759
0.106813	4	0	5	-85.8271
0.106813	4	0	6	-83.4141
0.106813	7	0	8	-80.8887
0.106817	4	0	5	-85.8271
0.106817	4	0	6	-83.4141
0.106817	7	0	8	-80.8887
0.106875	1	0	3	-81.3827
0.106875	1	0	4	-86.0218
0.106875	4	0	5	-85.8271
0.106875	4	0	6	-83.4141
0.106875	7	0	8	-80.8887
0.106879	1	0	3	-81.3827
0.106879	1	0	4	-86.0218
0.106879	4	0	5	-85.8271
0.106879	4	0	6	-83.4141
0.106879	7	0	8	-80.8887
0.106938	1	0	3	-81.3827
0.106938	1	0	4	-86.0218
0.106938	4	0	5	-85.8271
0.106938	4	0	6	-83.4141
0.106938	7	0	8	-80.8887
0.106942	1	0	3	-81.3827
0.106942	1	0	4	-86.0218
0.106942	4	0	5	-85.8271
0.106942	4	0	6	-83.4141
0.106942	7	0	8	-80.8887
0.107	1	1	3	-81.4445
0.107	1	1	4	-86.0836
0.107	4	1	5	-85.8889
0.107	4	1	6	-83.4759
0.107	4	0	5	-85.8271
0.107	4	0	6	-83.4141
0.107004	4	0	5	-85.8271
0.107004	4	0	6	-83.4141
0.107018	1	1	3	-81.4445
0.107018	1	1	4	-86.0836
0.107018	4	1	5	-85.8889
0.107018	4	1	6	-83.4759
0.107063	1	0	3	-81.3827
0.107063	1	0	4	-86.0218
0.107063	4	0	5	-85.8271
0.107063	4	0	6	-83.4141
0.107063	7	0	8	-80.8887
0.107067	1	0	3	-81.3827
0.107067	1	0	4	-86.0218
0.107067	4	0	5	-85.8271
0.107067	4	0	6	-83.4141
0.107067	7	0	8	-80.8887
0.107125	7	0	8	-80.8887
0.107129	7	0	8	-80.8887
0.107188	1	0	3	-81.3827
0.107188	1	0	4	-86.0218
0.107188	4	0	5	-85.8271
0.107188	4	0	6	-83.4141
0.107188	7	0	8	-80.8887
0.107192	1	0	3	-81.3827
0.107192	1	0	4	-86.0218
0.107192	4	0	5	-85.8271
0.107192	4	0	6	-83.4141
0.107192	7	0	8	-80.8887
0.10725	1	1	3	-81.4445
0.10725	1	1	4	-86.0836
0.10725	4	1	5	-85.8889
0.10725	4	1	6	-83.4759
0.10725	1	0	3	-81.3827
0.10725	1	0	4	-86.0218
0.10725	4	0	5	-85.8271
0.10725	4	0	6	-83.4141
0.10725	7	0	8	-80.8887
0.107254	1	0	3	-81.3827
0.107254	1	0	4	-86.0218
0.107254	4	0	5	-85.8271
0.107254	4	0	6	-83.4141
0.107254	7	0	8	-80.8887
0.107268	1	1	3	-81.4445
0.107268	1	1	4	-86.0836
0.107268	4	1	5	-85.8889
0.107268	4	1	6	-83.4759
0.107313	4	0	5	-85.8271
0.107313	4	0	6	-83.4141
0.107313	7	0	8	-80.8887
0.107317	7	0	8	-80.8887
0.107375	1	0	3	-81.3827
0.107375	1	0	4	-86.0218
0.107375	4	0	5	-85.8271
0.107375	4	0	6	-83.4141
0.107375	7	0	8	-80.8887
0.107379	1	0	3	-81.3827
0.107379	1	0	4	-86.0218
0.107379	4	0	5	-85.8271
0.107379	4	0	6	-83.4141
0.107379	7	0	8	-80.8887
0.107438	1	0	3	-81.3827
0.107438	1	0	4	-86.0218
0.107438	4	0	5	-85.8271
0.107438	4	0	6	-83.4141
0.107438	7	0	8	-80.8887
0.107442	1	0	3	-81.3827
0.107442	1	0	4	-86.0218
0.107442	4	0	5	-85.8271
0.107442	4	0	6	-83.4141
0.107442	7	0	8	-80.8887
0.1075	1	1	3	-81.4445
0.1075	1	1	4	-86.0836
0.1075	4	1	5	-85.8889
0.1075	4	1	6	-83.4759
0.1075	7	0	8	-80.8887
0.107504	7	0	8	-80.8887
0.107518	1	1	3	-81.4445
0.107518	1	1	4	-86.0836
0.107518	4	1	5	-85.8889
0.107518	4	1	6	-83.4759
0.107563	1	0	3	-81.3827
0.107563	1	0	4	-86.0218
0.107563	4	0	5	-85.8271
0.107563	4	0	6	-83.4141
0.107563	7	0	8	-80.8887
0.107567	1	0	3	-81.3827
0.107567	1	0	4	-86.0218
0.107567	4	0	5	-85.8271
0.107567	4	0	6	-83.4141
0.107567	7	0	8	-80.8887
0.107625	4	0	5	-85.8271
0.107625	4	0	6	-83.4141
0.107629	4	0	5	-85.8271
0.107629	4	0	6	-83.4141
0.107688	1	0	3	-81.3827
0.107688	1	0	4	-86.0218
0.107688	4	0	5	-85.8271
0.107688	4	0	6	-83.4141
0.107688	7	0	8	-80.8887
0.107692	1	0	3	-81.3827
0.107692	1	0	4	-86.0218
0.107692	4	0	5	-85.8271
0.107692	4	0	6	-83.4141
0.107692	7	0	8	-80.8887
0.10775	1	1	3	-81.4445
0.10775	1	1	4	-86.0836
0.10775	4	1	5	-85.8889
0.10775	4	1	6	-83.4759
0.10775	1	0	3	-81.3827
0.10775	1	0	4	-86.0218
0.10775	4	0	5	-85.8271
0.10775	4	0	6	-83.4141
0.10775	7	0	8	-80.8887
0.107754	1	0	3	-81.3827
0.107754	1	0	4	-86.0218
0.107754	4	0	5	-85.8271
0.107754	4	0	6	-83.4141
0.107754	7	0	8	-80.8887
0.107768	1	1	3	-81.4445
0.107768	1	1	4	-86.0836
0.107768	4	1	5	-85.8889
0.107768	4	1	6	-83.4759
0.107813	7	0	8	-80.8887
0.107817	7	0	8	-80.8887
0.107875	1	0	3	-81.3827
0.107875	1	0	4	-86.0218
0.107875	4	0	5	-85.8271
0.107875	4	0	6	-83.4141
0.107875	7	0	8	-80.8887
0.107879	1	0	3	-81.3827
0.107879	1	0	4	-86.0218
0.107879	4	0	5	-85.8271
0.107879	4	0	6	-83.4141
0.107879	7	0	8	-80.8887
0.107938	1	0	3	-81.3827
0.107938	1	0	4	-86.0218
0.107938	4	0	5	-85.8271
0.107938	4	0	6	-83.4141
0.107938	7	0	8	-80.8887
0.107942	1	0	3	-81.3827
0.107942	1	0	4	-86.0218
0.107942	4	0	5	-85.8271
0.107942	4	0	6	-83.4141
0.107942	7	0	8	-80.8887
0.108	1	1	3	-81.4445
0.108	1	1	4	-86.0836
0.108	4	1	5	-85.8889
0.108	4	1	6	-83.4759
0.108	4	0	5	-85.8271
0.108	4	0	6	-83.4141
0.108	7	0	8	-80.8887
0.108004	7	0	8	-80.8887
0.108018	1	1	3	-81.4445
0.108018	1	1	4	-86.0836
0.108018	4	1	5	-85.8889
0.108018	4	1	6	-83.4759
0.108063	1	0	3	-81.3827
0.108063	1	0	4	-86.0218
0.108063	4	0	5	-85.8271
0.108063	4	0	6	-83.4141
0.108063	7	0	8	-80.8887
0.108067	1	0	3	-81.3827
0.108067	1	0	4	-86.0218
0.108067	4	0	5	-85.8271
0.108067	4	0	6	-83.4141
0.108067	7	0	8	-80.8887
0.108125	4	0	5	-85.8271
0.108125	4	0	6	-83.4141
0.108125	7	0	8	-80.8887
0.108129	4	0	5	-85.8271
0.108129	4	0	6	-83.4141
0.108129	7	0	8	-80.8887
0.108188	1	0	3	-81.3827
0.108188	1	0	4	-86.0218
0.108188	4	0	5	-85.8271
0.108188	4	0	6	-83.4141
0.108188	7	0	8	-80.8887
0.108192	1	0	3	-81.3827
0.108192	1	0	4	-86.0218
0.108192	4	0	5	-85.8271
0.108192	4	0	6	-83.4141
0.108192	7	0	8	-80.8887
0.10825	1	1	3	-81.4445
0.10825	1	1	4	-86.0836
0.10825	4	1	5	-85.8889
0.10825	4	1	6	-83.4759
0.10825	1	0	3	-81.3827
0.10825	1	0	4	-86.0218
0.10825	4	0	5	-85.8271
0.10825	4	0	6	-83.4141
0.10825	7	0	8	-80.8887
0.108254	1	0	3	-81.3827
0.108254	1	0	4	-86.0218
0.108254	4	0	5	-85.8271
0.108254	4	0	6	-83.4141
0.108254	7	0	8	-80.8887
0.108268	1	1	3	-81.4445
0.108268	1	1	4	-86.0836
0.108268	4	1	5	-85.8889
0.108268	4	1	6	-83.4759
0.108313	4	0	5	-85.8271
0.108313	4	0	6	-83.4141
0.108313	7	0	8	-80.8887
0.108317	4	0	5	-85.8271
0.108317	4	0	6	-83.4141
0.108317	7	0	8	-80.8887
0.108375	1	0	3	-81.3827
0.108375	1	0	4	-86.0218
0.108375	4	0	5	-85.8271
0.108375	4	0	6	-83.4141
0.108375	7	0	8	-80.8887
0.108379	1	0	3	-81.3827
0.108379	1	0	4	-86.0218
0.108379	4	0	5	-85.8271
0.108379	4	0	6	-83.4141
0.108379	7	0	8	-80.8887
0.108438	1	0	3	-81.3827
0.108438	1	0	4	-86.0218
0.108438	4	0	5	-85.8271
0.108438	4	0	6	-83.4141
0.108438	7	0	8	-80.8887
0.108442	1	0	3	-81.3827
0.108442	1	0	4	-86.0218
0.108442	4	0	5	-85.8271
0.108442	4	0	6	-83.4141
0.108442	7	0	8	-80.8887
0.1085	1	1	3	-81.4445
0.1085	1	1	4	-86.0836
0.1085	4	1	5	-85.8889
0.1085	4	1	6	-83.4759
0.1085	7	0	8	-80.8887
0.108504	7	0	8	-80.8887
0.108518	1	1	3	-81.4445
0.108518	1	1	4	-86.0836
0.108518	4	1	5	-85.8889
0.108518	4	1	6	-83.4759
0.108563	1	0	3	-81.3827
0.108563	1	0	4	-86.0218
0.108563	4	0	5	-85.8271
0.108563	4	0	6	-83.4141
0.108563	7	0	8	-80.8887
0.108567	1	0	3	-81.3827
0.108567	1	0	4	-86.0218
0.108567	4	0	5	-85.8271
0.108567	4	0	6	-83.4141
0.108567	7	0	8	-80.8887
0.108625	4	0	5	-85.8271
0.108625	4	0	6	-83.4141
0.108625	7	0	8	-80.8887
0.108629	4	0	5	-85.8271
0.108629	4	0	6	-83.4141
0.108629	7	0	8	-80.8887
0.108688	1	0	3	-81.3827
0.108688	1	0	4	-86.0218
0.108688	4	0	5	-85.8271
0.108688	4	0	6	-83.4141
0.108688	7	0	8	-80.8887
0.108692	1	0	3	-81.3827
0.108692	1	0	4	-86.0218
0.108692	4	0	5	-85.8271
0.108692	4	0	6	-83.4141
0.108692	7	0	8	-80.8887
0.10875	1	1	3	-81.4445
0.10875	1	1	4	-86.0836
0.10875	4	1	5	-85.8889
0.10875	4	1	6	-83.4759
0.10875	1	0	3	-81.3827
0.10875	1	0	4	-86.0218
0.10875	4	0	5	-85.8271
0.10875	4	0	6	-83.4141
0.10875	7	0	8	-80.8887
0.108754	1	0	3	-81.3827
0.108754	1	0	4	-86.0218
0.108754	4	0	5	-85.8271
0.108754	4	0	6	-83.4141
0.108754	7	0	8	-80.8887
0.108768	1	1	3	-81.4445
0.108768	1	1	4	-86.0836
0.108768	4	1	5	-85.8889
0.108768	4	1	6	-83.4759
0.108875	1	0	3	-81.3827
0.108875	1	0	4	-86.0218
0.108875	4	0	5	-85.8271
0.108875	4	0	6	-83.4141
0.108875	7	0	8	-80.8887
0.108879	1	0	3	-81.3827
0.108879	1	0	4	-86.0218
0.108879	4	0	5	-85.8271
0.108879	4	0	6	-83.4141
0.108879	7	0	8	-80.8887
0.108938	1	0	3	-81.3827
0.108938	1	0	4	-86.0218
0.108938	4	0	5	-85.8271
0.108938	4	0	6	-83.4141
0.108938	7	0	8	-80.8887
0.108942	1	0	3	-81.3827
0.108942	1	0	4	-86.0218
0.108942	4	0	5	-85.8271
0.108942	4	0	6	-83.4141
0.108942	7	0	8	-80.8887
0.109	1	1	3	-81.4445
0.109	1	1	4	-86.0836
0.109	4	1	5	-85.8889
